arrival_time,arrival_date,airline,passengers,flight_number
20:15:00,2013-01-31,DL,2446,503
12:05:00,2013-02-01,WN,1605,3494
18:43:00,2013-02-01,AA,740,1351
15:28:00,2013-02-02,MQ,502,4564
16:34:00,2013-02-02,AA,1389,753
20:32:00,2013-02-02,DL,509,1225
19:50:00,2013-02-04,DL,2475,127
09:18:00,2013-02-05,B6,1069,125
10:36:00,2013-02-05,UA,719,385
16:47:00,2013-02-06,AA,733,337
19:15:00,2013-02-06,DL,502,2231
08:58:00,2013-02-07,EV,195,4392
13:35:00,2013-02-07,B6,301,66
14:45:00,2013-02-07,9E,569,3762
17:00:00,2013-02-07,MQ,719,3728
18:53:00,2013-02-07,MQ,502,4540
19:32:00,2013-02-07,WN,711,216
22:51:00,2013-02-07,B6,1005,21
19:20:00,2013-02-09,DL,1990,1773
11:53:00,2013-02-10,B6,1598,715
12:53:00,2013-02-10,UA,1065,454
23:14:00,2013-02-10,B6,1005,21
10:32:00,2013-02-12,B6,1041,341
18:47:00,2013-02-12,DL,963,1473
07:15:00,2013-02-13,UA,200,541
10:57:00,2013-02-13,EV,488,4120
13:41:00,2013-02-13,DL,1020,2219
17:46:00,2013-02-13,B6,200,1176
20:01:00,2013-02-13,US,184,2140
02:05:00,2013-02-14,UA,719,636
09:31:00,2013-02-14,9E,184,4051
12:27:00,2013-02-14,DL,746,807
16:37:00,2013-02-14,B6,2465,209
17:14:00,2013-02-14,DL,502,1231
11:10:00,2013-02-15,AA,1096,2267
15:07:00,2013-02-15,EV,1008,4360
16:58:00,2013-02-15,AA,1389,753
12:01:00,2013-02-16,US,214,2171
18:37:00,2013-02-16,UA,2227,418
18:39:00,2013-02-16,B6,209,12
15:06:00,2013-02-17,MQ,502,4564
19:31:00,2013-02-17,US,184,2138
13:21:00,2013-02-18,DL,1598,301
14:09:00,2013-02-18,EV,1092,4553
16:14:00,2013-02-18,US,214,2179
20:35:00,2013-02-18,AA,733,353
23:17:00,2013-02-18,VX,2475,415
20:17:00,2013-02-19,UA,1569,1237
23:19:00,2013-02-19,EV,529,4619
10:57:00,2013-02-21,DL,1089,2245
10:10:00,2013-02-22,B6,266,56
21:27:00,2013-02-22,B6,1069,989
22:38:00,2013-02-22,DL,1035,2370
12:37:00,2013-02-23,EV,284,4383
15:15:00,2013-02-23,UA,1068,1183
17:32:00,2013-02-23,B6,1035,1161
08:48:00,2013-02-24,UA,1023,1253
12:39:00,2013-02-24,B6,200,1174
13:53:00,2013-02-24,DL,1096,2261
21:23:00,2013-02-24,EV,419,4126
10:27:00,2013-02-25,EV,1131,4315
12:15:00,2013-02-25,UA,1416,758
12:53:00,2013-02-25,WN,888,366
15:35:00,2013-02-26,AA,1389,745
18:46:00,2013-02-26,B6,997,537
19:04:00,2013-02-26,B6,1074,137
08:40:00,2013-02-27,US,529,1507
09:23:00,2013-02-28,9E,340,3611
10:43:00,2013-02-28,UA,1605,1643
14:35:00,2013-02-28,UA,997,334
19:53:00,2013-02-28,DL,762,1499
21:02:00,2013-02-28,EV,419,4126
20:07:00,2013-03-01,UA,1416,1259
12:04:00,2013-03-02,B6,2248,197
22:38:00,2013-03-02,AA,1005,1787
00:16:00,2013-03-03,B6,266,128
20:34:00,2013-03-03,9E,340,3374
21:38:00,2013-03-03,DL,187,985
23:00:00,2013-03-03,UA,200,744
08:56:00,2013-03-04,B6,200,1172
09:06:00,2013-03-04,WN,1620,459
11:35:00,2013-03-04,UA,733,1460
12:14:00,2013-03-04,UA,2227,652
13:49:00,2013-03-04,WN,725,1468
10:07:00,2013-03-05,B6,1035,361
22:12:00,2013-03-05,EV,1325,4204
22:21:00,2013-03-05,EV,1134,4132
12:39:00,2013-03-06,EV,335,5273
23:10:00,2013-03-06,UA,997,316
11:37:00,2013-03-08,9E,740,3521
16:55:00,2013-03-08,MQ,1020,4646
19:43:00,2013-03-08,AA,2248,257
08:06:00,2013-03-09,AA,1089,1141
19:51:00,2013-03-09,WN,711,3514
03:22:00,2013-03-10,B6,1598,707
17:39:00,2013-03-10,B6,1028,141
19:25:00,2013-03-10,AA,2248,257
17:12:00,2013-03-11,UA,1065,1164
16:34:00,2013-03-12,B6,828,615
18:41:00,2013-03-12,B6,997,537
19:32:00,2013-03-12,UA,1023,1122
20:29:00,2013-03-12,UA,1504,1437
21:39:00,2013-03-12,DL,762,1047
23:35:00,2013-03-12,EV,266,4206
13:59:00,2013-03-13,B6,187,1006
17:06:00,2013-03-13,B6,301,8
21:55:00,2013-03-13,9E,828,3340
13:43:00,2013-03-14,DL,1047,1903
19:03:00,2013-03-14,MQ,762,4661
07:31:00,2013-03-15,WN,711,1972
07:53:00,2013-03-15,EV,963,5020
07:53:00,2013-03-15,EV,416,5667
09:33:00,2013-03-15,9E,184,4051
11:52:00,2013-03-15,EV,708,4405
15:23:00,2013-03-15,UA,1372,815
16:03:00,2013-03-15,US,2133,186
21:18:00,2013-03-15,DL,760,951
12:27:00,2013-03-16,VX,2248,251
13:22:00,2013-03-16,AA,1089,647
21:40:00,2013-03-16,DL,760,951
01:16:00,2013-03-17,B6,1076,383
14:17:00,2013-03-17,DL,944,695
10:31:00,2013-03-18,AA,1069,825
17:46:00,2013-03-18,B6,1041,347
18:55:00,2013-03-18,9E,740,3523
10:43:00,2013-03-19,AA,1085,1895
11:58:00,2013-03-19,MQ,1147,4534
14:17:00,2013-03-19,UA,2586,642
15:16:00,2013-03-19,B6,1005,27
17:50:00,2013-03-20,MQ,1147,4525
10:05:00,2013-03-21,WN,1605,1705
17:54:00,2013-03-21,EV,246,4255
10:21:00,2013-03-22,DL,1020,2119
21:27:00,2013-03-22,EV,416,5681
14:04:00,2013-03-23,AA,1089,415
19:15:00,2013-03-23,DL,2586,1322
23:20:00,2013-03-23,UA,1065,1292
08:57:00,2013-03-24,B6,1069,501
21:06:00,2013-03-24,UA,2475,535
07:42:00,2013-03-25,EV,488,5068
11:29:00,2013-03-25,UA,2227,652
20:19:00,2013-03-26,DL,1969,1185
23:55:00,2013-03-26,EV,746,5181
15:05:00,2013-03-27,EV,445,4681
22:55:00,2013-03-27,B6,828,619
23:00:00,2013-03-27,AA,2446,145
23:31:00,2013-03-28,B6,828,619
10:13:00,2013-03-29,DL,1990,1415
18:16:00,2013-03-29,DL,1010,1935
11:02:00,2013-03-30,AA,1389,717
14:06:00,2013-03-30,9E,585,3702
15:00:00,2013-03-30,EV,746,3826
15:48:00,2013-03-30,EV,229,5766
11:08:00,2013-03-31,UA,733,417
11:54:00,2013-03-31,US,544,1277
19:49:00,2013-03-31,UA,2565,1602
00:18:00,2013-04-01,DL,269,2155
08:34:00,2013-04-01,MQ,762,4650
10:35:00,2013-04-02,FL,762,346
12:07:00,2013-04-02,UA,1725,1597
18:22:00,2013-04-02,AA,1096,1925
14:44:00,2013-04-03,B6,1428,625
17:23:00,2013-04-03,UA,2586,520
13:08:00,2013-04-04,B6,1521,1061
19:09:00,2013-04-04,DL,2586,1565
08:48:00,2013-04-05,DL,1183,2006
17:42:00,2013-04-05,AA,1089,677
22:15:00,2013-04-05,EV,277,4119
00:06:00,2013-04-06,B6,187,1018
10:12:00,2013-04-06,MQ,502,4478
18:06:00,2013-04-07,UA,2227,418
11:48:00,2013-04-08,US,544,1277
16:21:00,2013-04-08,US,2133,186
22:53:00,2013-04-08,MQ,479,4555
17:17:00,2013-04-09,US,214,2181
12:02:00,2013-04-10,US,2133,75
16:52:00,2013-04-10,UA,200,1116
18:14:00,2013-04-10,UA,997,1148
20:41:00,2013-04-10,UA,1400,1672
23:42:00,2013-04-10,UA,1416,1454
00:41:00,2013-04-11,9E,828,3313
10:08:00,2013-04-11,US,214,2167
14:04:00,2013-04-11,US,541,1443
14:29:00,2013-04-11,B6,187,1006
18:25:00,2013-04-11,9E,425,4120
21:06:00,2013-04-11,DL,335,975
18:12:00,2013-04-12,WN,711,142
23:00:00,2013-04-12,UA,1068,1673
23:08:00,2013-04-12,MQ,213,4449
17:38:00,2013-04-13,MQ,483,4146
10:14:00,2013-04-14,9E,427,4220
10:42:00,2013-04-14,DL,1620,914
12:19:00,2013-04-14,MQ,502,4589
12:33:00,2013-04-14,EV,746,4456
16:18:00,2013-04-14,US,544,1445
19:53:00,2013-04-14,9E,288,4019
09:18:00,2013-04-15,AA,1085,1895
11:34:00,2013-04-15,EV,284,4420
09:56:00,2013-04-16,AA,2248,1949
14:01:00,2013-04-17,DL,1076,930
14:13:00,2013-04-17,WN,738,163
19:33:00,2013-04-17,MQ,764,4484
08:33:00,2013-04-18,AA,1089,701
12:34:00,2013-04-18,EV,820,4298
18:41:00,2013-04-18,UA,1065,1242
19:50:00,2013-04-18,B6,264,36
23:19:00,2013-04-18,EV,199,4312
09:48:00,2013-04-19,US,214,2165
07:09:00,2013-04-20,EV,212,3818
10:42:00,2013-04-20,AA,2475,33
16:30:00,2013-04-21,MQ,425,4172
16:54:00,2013-04-21,EV,1092,4181
21:10:00,2013-04-21,EV,461,5168
21:31:00,2013-04-21,B6,2248,711
21:51:00,2013-04-21,B6,2521,171
09:24:00,2013-04-22,DL,502,831
13:51:00,2013-04-23,US,184,2126
18:19:00,2013-04-23,EV,628,4157
20:10:00,2013-04-23,EV,277,4463
09:13:00,2013-04-24,UA,1065,1667
12:53:00,2013-04-25,UA,2402,1581
15:48:00,2013-04-25,MQ,479,4426
19:48:00,2013-04-25,UA,2425,1726
11:45:00,2013-04-26,FL,397,353
11:46:00,2013-04-26,UA,2475,443
12:00:00,2013-04-26,UA,1608,1653
14:15:00,2013-04-26,UA,937,1479
20:40:00,2013-04-26,UA,2227,1619
11:42:00,2013-04-27,UA,2454,1735
20:23:00,2013-04-28,B6,944,9
22:13:00,2013-04-28,EV,746,5181
10:02:00,2013-04-29,DL,1076,1879
11:54:00,2013-04-29,B6,1028,57
13:27:00,2013-04-29,MQ,764,4661
13:54:00,2013-04-29,UA,733,289
23:24:00,2013-04-29,UA,1023,1685
10:16:00,2013-04-30,DL,2153,2170
18:09:00,2013-04-30,EV,569,5678
22:41:00,2013-04-30,EV,628,4649
13:59:00,2013-05-01,WN,738,163
20:30:00,2013-05-01,UA,719,1408
23:05:00,2013-05-01,UA,200,424
08:46:00,2013-05-02,B6,2248,203
12:36:00,2013-05-02,B6,200,1174
19:13:00,2013-05-02,B6,1069,61
20:47:00,2013-05-02,UA,1085,1534
16:23:00,2013-05-03,MQ,427,4403
17:07:00,2013-05-03,AA,187,854
19:34:00,2013-05-04,MQ,419,4674
16:48:00,2013-05-05,UA,200,1028
17:01:00,2013-05-05,US,184,2134
17:10:00,2013-05-06,EV,594,4572
17:21:00,2013-05-06,UA,997,414
20:06:00,2013-05-06,DL,1096,1982
11:28:00,2013-05-07,9E,659,4065
19:50:00,2013-05-07,VX,2586,27
11:38:00,2013-05-08,MQ,544,4582
12:29:00,2013-05-09,MQ,502,4478
13:09:00,2013-05-09,EV,1008,5386
14:05:00,2013-05-09,AA,2475,19
19:12:00,2013-05-09,MQ,290,4323
20:48:00,2013-05-09,UA,1400,1712
22:37:00,2013-05-09,EV,569,4536
11:11:00,2013-05-10,EV,419,4608
11:17:00,2013-05-11,DL,1005,1167
14:51:00,2013-05-11,UA,719,1699
19:38:00,2013-05-11,WN,1620,2953
20:50:00,2013-05-11,FL,762,716
20:44:00,2013-05-12,DL,950,1585
11:13:00,2013-05-13,UA,937,1436
13:56:00,2013-05-13,US,541,1089
15:05:00,2013-05-13,US,214,2177
15:20:00,2013-05-14,EV,463,4316
16:25:00,2013-05-14,MQ,213,3823
03:30:00,2013-05-15,B6,1598,701
13:03:00,2013-05-15,AA,1389,731
22:55:00,2013-05-15,EV,116,4276
07:37:00,2013-05-16,WN,888,3938
09:02:00,2013-05-16,AA,1389,707
11:10:00,2013-05-16,DL,1089,269
22:54:00,2013-05-16,EV,725,4224
15:51:00,2013-05-17,MQ,544,4577
21:53:00,2013-05-17,AA,2586,177
08:51:00,2013-05-18,UA,719,488
14:19:00,2013-05-18,EV,488,4625
20:57:00,2013-05-18,UA,1400,1166
01:24:00,2013-05-19,UA,937,467
11:43:00,2013-05-19,MQ,762,4619
11:53:00,2013-05-19,DL,762,1747
16:24:00,2013-05-19,MQ,427,4403
17:42:00,2013-05-19,EV,1092,4181
22:50:00,2013-05-19,UA,997,1106
12:40:00,2013-05-20,MQ,431,4518
17:41:00,2013-05-20,B6,1080,1601
00:34:00,2013-05-21,UA,1400,939
08:10:00,2013-05-21,US,541,1288
14:34:00,2013-05-21,AA,733,331
21:38:00,2013-05-21,FL,762,645
01:17:00,2013-05-22,UA,2565,651
16:40:00,2013-05-22,AA,888,2223
00:17:00,2013-05-23,AA,1389,791
19:56:00,2013-05-23,FL,762,348
21:13:00,2013-05-23,UA,2425,1200
13:45:00,2013-05-25,MQ,419,4553
20:34:00,2013-05-25,EV,748,4191
13:39:00,2013-05-26,AA,187,1850
23:15:00,2013-05-26,DL,1069,83
17:58:00,2013-05-27,B6,1076,377
21:39:00,2013-05-27,EV,746,5181
22:42:00,2013-05-27,MQ,431,4617
19:15:00,2013-05-28,DL,502,2231
22:41:00,2013-05-28,EV,488,4247
10:21:00,2013-05-29,AA,1096,2279
13:13:00,2013-05-29,EV,282,3832
10:34:00,2013-05-30,B6,944,281
11:33:00,2013-05-30,UA,2475,1159
13:30:00,2013-05-30,DL,1990,1275
19:38:00,2013-05-30,EV,748,4689
21:41:00,2013-05-30,UA,1068,1587
06:43:00,2013-05-31,US,184,2114
15:23:00,2013-05-31,EV,228,5712
08:16:00,2013-06-01,US,544,1100
14:05:00,2013-06-01,EV,212,4186
20:34:00,2013-06-01,EV,1092,4348
12:16:00,2013-06-02,US,544,1036
15:18:00,2013-06-02,UA,200,1644
23:46:00,2013-06-02,DL,1010,1435
12:18:00,2013-06-03,US,529,1002
19:21:00,2013-06-03,DL,502,2331
22:15:00,2013-06-03,EV,1107,4998
18:19:00,2013-06-04,UA,1400,1445
19:30:00,2013-06-04,US,214,2185
21:53:00,2013-06-04,EV,277,4119
18:23:00,2013-06-05,UA,2565,1235
19:48:00,2013-06-05,UA,1416,1251
21:27:00,2013-06-05,MQ,483,3783
09:12:00,2013-06-06,UA,200,1199
09:16:00,2013-06-06,EV,872,4099
10:24:00,2013-06-06,EV,488,4297
18:13:00,2013-06-06,EV,820,4377
21:00:00,2013-06-06,AS,2402,7
22:46:00,2013-06-07,UA,1085,1664
14:53:00,2013-06-08,MQ,719,3697
16:13:00,2013-06-08,AA,2475,117
20:11:00,2013-06-08,EV,748,4191
23:48:00,2013-06-08,B6,266,128
14:28:00,2013-06-09,DL,488,1689
15:16:00,2013-06-09,UA,2227,408
18:47:00,2013-06-09,MQ,502,4540
08:01:00,2013-06-10,US,541,1447
14:19:00,2013-06-10,DL,746,401
08:16:00,2013-06-11,EV,1008,4380
09:09:00,2013-06-11,UA,2133,1138
14:18:00,2013-06-11,EV,488,4118
07:46:00,2013-06-12,B6,301,2
11:04:00,2013-06-13,VX,2565,183
12:45:00,2013-06-14,UA,997,550
15:51:00,2013-06-14,US,2133,688
10:33:00,2013-06-15,WN,711,1221
12:17:00,2013-06-15,EV,628,4255
16:52:00,2013-06-16,DL,950,1685
17:27:00,2013-06-16,US,544,1899
01:00:00,2013-06-17,B6,1598,703
10:01:00,2013-06-17,MQ,479,3407
11:03:00,2013-06-17,AA,2586,59
11:42:00,2013-06-17,B6,1065,507
19:18:00,2013-06-18,DL,502,2231
20:07:00,2013-06-18,AA,1391,881
07:14:00,2013-06-19,WN,711,3574
08:42:00,2013-06-19,DL,746,575
09:41:00,2013-06-19,FL,762,345
12:41:00,2013-06-19,AA,2475,1
18:33:00,2013-06-19,B6,1005,63
08:52:00,2013-06-20,B6,273,8
10:03:00,2013-06-20,US,529,1509
11:23:00,2013-06-20,DL,746,485
16:29:00,2013-06-20,DL,950,1685
20:26:00,2013-06-20,UA,200,1703
23:04:00,2013-06-20,DL,1990,87
23:42:00,2013-06-20,B6,264,486
00:12:00,2013-06-21,UA,2454,1665
07:44:00,2013-06-21,EV,488,5559
09:54:00,2013-06-21,DL,1620,914
11:47:00,2013-06-21,EV,628,4255
16:35:00,2013-06-21,MQ,213,3433
09:34:00,2013-06-23,UA,2434,538
17:17:00,2013-06-23,AA,1372,883
12:36:00,2013-06-24,EV,246,4511
17:27:00,2013-06-24,EV,946,4100
09:11:00,2013-06-25,UA,2227,1506
13:18:00,2013-06-25,B6,1069,1
13:36:00,2013-06-25,AA,1096,1879
17:16:00,2013-06-25,FL,762,349
12:10:00,2013-06-26,VX,2248,251
12:40:00,2013-06-26,EV,488,5559
15:02:00,2013-06-26,WN,725,427
16:16:00,2013-06-26,EV,212,4175
20:31:00,2013-06-26,US,529,1973
22:28:00,2013-06-26,VX,2586,27
23:59:00,2013-06-26,UA,1605,1139
09:42:00,2013-06-27,EV,1008,4372
09:53:00,2013-06-28,DL,1990,1415
17:54:00,2013-06-29,DL,1020,1619
22:08:00,2013-06-29,DL,950,1485
04:13:00,2013-06-30,B6,1617,745
12:05:00,2013-06-30,UA,719,1255
13:12:00,2013-06-30,UA,1605,264
21:36:00,2013-06-30,B6,228,1407
00:07:00,2013-07-01,DL,950,1485
15:09:00,2013-07-01,B6,1028,53
17:49:00,2013-07-01,9E,213,3393
20:16:00,2013-07-01,UA,2586,512
10:12:00,2013-07-02,9E,1182,3507
12:04:00,2013-07-02,US,214,2171
14:43:00,2013-07-02,MQ,427,3361
22:39:00,2013-07-02,AA,2586,177
07:18:00,2013-07-03,AA,733,301
12:03:00,2013-07-03,UA,2565,207
19:09:00,2013-07-03,DL,1069,2280
16:13:00,2013-07-04,AA,2475,117
17:39:00,2013-07-04,EV,642,4684
18:24:00,2013-07-04,B6,200,2580
21:25:00,2013-07-04,UA,1023,1417
13:43:00,2013-07-05,VX,2565,187
15:24:00,2013-07-05,WN,1411,3316
14:50:00,2013-07-06,B6,273,308
00:40:00,2013-07-07,MQ,419,3674
04:15:00,2013-07-07,B6,1598,1503
11:30:00,2013-07-07,DL,950,1885
12:30:00,2013-07-07,MQ,431,3466
14:05:00,2013-07-07,UA,937,1463
19:22:00,2013-07-07,EV,431,4990
23:02:00,2013-07-07,B6,740,105
08:31:00,2013-07-08,B6,937,27
20:48:00,2013-07-08,9E,1029,3542
09:42:00,2013-07-09,DL,1183,2457
12:33:00,2013-07-09,DL,2422,1443
15:06:00,2013-07-09,B6,2475,323
21:19:00,2013-07-09,B6,1598,803
10:07:00,2013-07-10,DL,1990,1415
13:31:00,2013-07-10,B6,273,208
22:10:00,2013-07-10,DL,2422,1543
12:21:00,2013-07-11,VX,2248,251
22:21:00,2013-07-12,EV,655,5395
16:32:00,2013-07-13,EV,284,4420
17:19:00,2013-07-13,9E,765,3459
17:45:00,2013-07-13,B6,740,1105
17:48:00,2013-07-13,UA,1023,1122
22:21:00,2013-07-13,AA,2422,269
09:29:00,2013-07-14,MQ,213,3370
17:31:00,2013-07-14,B6,1005,325
23:49:00,2013-07-14,B6,273,108
13:51:00,2013-07-15,B6,301,2502
22:33:00,2013-07-15,B6,301,702
17:05:00,2013-07-16,AA,733,341
18:36:00,2013-07-16,AA,1089,1769
18:50:00,2013-07-16,AA,888,2223
07:57:00,2013-07-18,EV,282,5811
10:05:00,2013-07-18,AA,1005,1757
22:02:00,2013-07-18,DL,1587,1091
08:49:00,2013-07-19,B6,1076,371
10:16:00,2013-07-19,B6,541,219
08:15:00,2013-07-21,US,529,1125
13:21:00,2013-07-21,AA,1096,1879
17:00:00,2013-07-21,9E,301,3318
00:59:00,2013-07-22,UA,2402,1533
09:02:00,2013-07-22,B6,301,2702
03:04:00,2013-07-23,B6,1521,1295
11:50:00,2013-07-23,DL,1020,2319
18:37:00,2013-07-23,FL,762,348
13:27:00,2013-07-24,VX,2565,187
13:58:00,2013-07-24,UA,937,1519
16:33:00,2013-07-25,AA,1089,2041
21:52:00,2013-07-25,DL,1089,83
00:05:00,2013-07-26,UA,1400,682
09:15:00,2013-07-26,UA,2475,712
17:13:00,2013-07-26,DL,1020,1819
11:24:00,2013-07-27,EV,1107,4998
10:32:00,2013-07-28,VX,2565,183
18:22:00,2013-07-28,AA,1096,779
14:02:00,2013-07-29,AA,2586,179
18:00:00,2013-07-29,MQ,1147,3532
18:39:00,2013-07-29,AA,1389,763
10:10:00,2013-07-30,9E,1029,3538
10:23:00,2013-07-30,DL,1990,1415
14:34:00,2013-07-30,DL,502,1131
09:58:00,2013-07-31,UA,937,1592
11:06:00,2013-07-31,EV,488,5222
12:06:00,2013-07-31,MQ,213,3230
15:12:00,2013-07-31,EV,228,5712
16:08:00,2013-07-31,EV,1092,4181
16:19:00,2013-07-31,B6,2465,213
18:06:00,2013-07-31,DL,1183,1705
22:00:00,2013-07-31,AA,1372,1691
07:44:00,2013-08-01,DL,963,1279
13:22:00,2013-08-01,AA,1598,1357
13:27:00,2013-08-01,UA,2586,642
16:08:00,2013-08-01,UA,2565,1700
18:11:00,2013-08-01,B6,209,1516
08:54:00,2013-08-02,AA,1096,1837
10:51:00,2013-08-02,DL,1089,2190
16:14:00,2013-08-02,MQ,1020,3588
20:04:00,2013-08-02,VX,2475,413
22:53:00,2013-08-02,9E,647,4033
09:16:00,2013-08-03,AA,733,309
17:20:00,2013-08-03,B6,2465,213
09:45:00,2013-08-04,DL,1020,2119
13:45:00,2013-08-04,US,541,1879
07:29:00,2013-08-05,WN,725,273
07:59:00,2013-08-05,UA,719,1444
13:25:00,2013-08-05,EV,266,4233
14:30:00,2013-08-05,WN,748,165
23:18:00,2013-08-05,B6,1826,1505
12:03:00,2013-08-06,UA,2565,207
12:18:00,2013-08-06,B6,2586,15
12:25:00,2013-08-06,MQ,502,3689
15:17:00,2013-08-06,WN,725,427
18:23:00,2013-08-06,9E,1029,3540
19:52:00,2013-08-06,UA,2133,350
22:20:00,2013-08-06,DL,762,1147
14:54:00,2013-08-07,HA,4983,51
23:04:00,2013-08-07,EV,1215,4333
07:25:00,2013-08-08,MQ,719,3267
09:43:00,2013-08-08,EV,445,4125
12:03:00,2013-08-08,EV,628,4517
19:56:00,2013-08-08,DL,944,2459
22:26:00,2013-08-08,AA,2586,85
01:58:00,2013-08-09,DL,1598,347
09:20:00,2013-08-09,US,214,2171
17:01:00,2013-08-09,AA,733,341
17:14:00,2013-08-10,MQ,340,3231
17:53:00,2013-08-10,9E,740,3523
22:07:00,2013-08-10,UA,2434,1152
09:21:00,2013-08-11,9E,173,4122
11:28:00,2013-08-12,UA,2586,397
17:13:00,2013-08-12,MQ,764,3622
23:36:00,2013-08-12,UA,1400,1740
10:57:00,2013-08-13,VX,2565,183
18:31:00,2013-08-13,AA,733,345
19:39:00,2013-08-13,DL,760,843
10:23:00,2013-08-15,VX,2565,183
10:24:00,2013-08-15,UA,733,544
10:43:00,2013-08-15,EV,1131,4419
11:35:00,2013-08-15,EV,641,5109
18:29:00,2013-08-15,DL,746,1942
19:27:00,2013-08-15,UA,2454,1223
10:23:00,2013-08-16,9E,636,4105
19:40:00,2013-08-16,UA,2454,1255
19:48:00,2013-08-16,US,184,2160
18:24:00,2013-08-17,9E,340,3307
10:41:00,2013-08-18,DL,746,807
11:50:00,2013-08-18,B6,301,2602
16:53:00,2013-08-19,DL,762,2247
10:13:00,2013-08-20,DL,2422,1771
13:42:00,2013-08-20,EV,212,6054
10:08:00,2013-08-21,DL,1008,1157
13:07:00,2013-08-22,UA,2227,701
17:16:00,2013-08-22,MQ,431,3416
07:26:00,2013-08-23,EV,228,5716
16:40:00,2013-08-23,WN,711,1350
18:16:00,2013-08-23,MQ,290,3216
21:03:00,2013-08-23,EV,866,5038
21:25:00,2013-08-23,B6,187,418
11:59:00,2013-08-24,US,541,2073
17:56:00,2013-08-25,DL,950,2181
18:44:00,2013-08-25,UA,2586,257
22:50:00,2013-08-25,DL,187,985
09:34:00,2013-08-26,AA,1372,2083
14:54:00,2013-08-26,B6,273,308
08:21:00,2013-08-27,WN,748,1705
10:02:00,2013-08-27,EV,1134,4407
12:28:00,2013-08-27,DL,2586,1765
00:52:00,2013-08-28,WN,738,381
12:11:00,2013-08-28,VX,2475,407
14:40:00,2013-08-28,UA,937,1519
09:53:00,2013-08-29,B6,1598,1403
11:24:00,2013-08-29,DL,746,485
12:09:00,2013-08-29,AA,1389,713
