arrival_time,arrival_date,airline,passengers,flight_number
19:48:00,2013-01-04,FL,762,623
20:25:00,2013-01-04,UA,719,1443
22:40:00,2013-01-04,EV,594,4133
23:58:00,2013-01-04,UA,1608,1168
09:04:00,2013-01-05,AA,1389,707
10:47:00,2013-01-05,UA,1728,441
10:50:00,2013-01-05,US,544,1429
12:01:00,2013-01-05,UA,1634,1479
15:30:00,2013-01-05,MQ,544,4577
16:13:00,2013-01-05,WN,725,2074
16:30:00,2013-01-05,MQ,427,4403
16:37:00,2013-01-05,DL,502,1231
16:40:00,2013-01-05,AA,1389,753
17:32:00,2013-01-05,UA,1416,1623
18:25:00,2013-01-05,FL,762,620
19:21:00,2013-01-05,UA,2565,1527
19:42:00,2013-01-05,MQ,764,4484
20:17:00,2013-01-05,UA,937,1109
00:22:00,2013-01-06,AA,1598,1613
14:30:00,2013-01-06,US,541,1443
15:03:00,2013-01-06,B6,937,523
15:05:00,2013-01-06,MQ,479,4426
15:06:00,2013-01-06,MQ,762,4658
16:08:00,2013-01-06,9E,187,3452
18:09:00,2013-01-06,AA,1389,759
19:53:00,2013-01-06,AA,1747,575
20:41:00,2013-01-06,B6,1010,985
20:55:00,2013-01-06,UA,2565,1284
22:44:00,2013-01-06,EV,1215,4333
09:21:00,2013-01-07,9E,340,3611
10:07:00,2013-01-07,B6,950,389
10:41:00,2013-01-07,EV,488,4913
12:51:00,2013-01-07,WN,888,1873
13:29:00,2013-01-07,VX,2586,23
13:32:00,2013-01-07,MQ,719,3697
14:03:00,2013-01-07,MQ,427,4404
14:25:00,2013-01-07,AA,2475,3
16:40:00,2013-01-07,EV,284,3267
18:10:00,2013-01-07,EV,416,4485
18:18:00,2013-01-07,DL,1626,1331
18:38:00,2013-01-07,B6,266,74
20:37:00,2013-01-07,B6,944,9
21:23:00,2013-01-07,FL,762,645
22:12:00,2013-01-07,EV,80,4619
22:47:00,2013-01-07,EV,169,4162
23:41:00,2013-01-07,UA,2133,979
08:50:00,2013-01-08,UA,2475,1030
09:46:00,2013-01-08,B6,2248,203
09:49:00,2013-01-08,AA,944,1815
10:29:00,2013-01-08,9E,569,4023
10:49:00,2013-01-08,EV,277,4112
11:48:00,2013-01-08,UA,2227,565
12:05:00,2013-01-08,B6,266,24
12:06:00,2013-01-08,VX,2475,407
13:21:00,2013-01-08,MQ,764,4601
15:18:00,2013-01-08,WN,1620,390
17:33:00,2013-01-08,MQ,665,4309
19:00:00,2013-01-08,AA,740,1351
19:49:00,2013-01-08,AA,1747,575
20:45:00,2013-01-08,MQ,431,4569
06:48:00,2013-01-09,US,184,2114
11:19:00,2013-01-09,US,541,487
11:20:00,2013-01-09,B6,937,517
11:49:00,2013-01-09,F9,1620,835
12:11:00,2013-01-09,UA,1416,377
12:21:00,2013-01-09,UA,1023,634
15:50:00,2013-01-09,DL,2475,863
16:33:00,2013-01-09,UA,719,708
18:16:00,2013-01-09,DL,760,95
19:25:00,2013-01-09,UA,2227,1440
20:19:00,2013-01-09,UA,4963,15
21:03:00,2013-01-09,DL,187,402
21:30:00,2013-01-09,EV,628,4532
08:10:00,2013-01-10,EV,463,4334
08:37:00,2013-01-10,AA,1389,707
09:01:00,2013-01-10,UA,719,560
10:36:00,2013-01-10,FL,762,346
12:17:00,2013-01-10,B6,944,41
12:45:00,2013-01-10,DL,762,1847
13:04:00,2013-01-10,UA,1065,789
13:16:00,2013-01-10,AA,1598,1357
13:50:00,2013-01-10,B6,937,523
15:16:00,2013-01-10,EV,228,5712
17:04:00,2013-01-10,9E,264,4178
17:55:00,2013-01-10,B6,950,393
18:28:00,2013-01-10,EV,708,3805
19:13:00,2013-01-10,WN,872,440
19:39:00,2013-01-10,DL,502,2331
21:06:00,2013-01-10,US,214,2189
21:15:00,2013-01-10,UA,1372,1221
21:57:00,2013-01-10,UA,2434,593
03:01:00,2013-01-11,B6,1598,713
07:40:00,2013-01-11,AA,733,301
10:02:00,2013-01-11,US,214,2167
10:21:00,2013-01-11,UA,404,1602
10:24:00,2013-01-11,AA,1089,443
10:25:00,2013-01-11,DL,2475,763
11:36:00,2013-01-11,EV,282,4240
12:57:00,2013-01-11,B6,1598,717
13:48:00,2013-01-11,UA,2227,1485
13:56:00,2013-01-11,EV,116,4368
13:58:00,2013-01-11,B6,2586,641
14:03:00,2013-01-11,9E,94,3638
14:38:00,2013-01-11,MQ,719,3737
14:59:00,2013-01-11,US,544,1459
19:16:00,2013-01-11,EV,872,4202
19:41:00,2013-01-11,MQ,479,4626
20:18:00,2013-01-11,DL,2586,31
20:30:00,2013-01-11,DL,1020,2019
20:59:00,2013-01-11,9E,740,3525
22:55:00,2013-01-11,MQ,213,4449
23:00:00,2013-01-11,DL,269,2155
09:10:00,2013-01-12,UA,1085,403
09:23:00,2013-01-12,EV,209,4696
09:27:00,2013-01-12,DL,950,2285
09:59:00,2013-01-12,UA,1416,1641
16:32:00,2013-01-12,EV,725,4580
17:44:00,2013-01-12,UA,2586,394
17:58:00,2013-01-12,DL,2475,963
20:21:00,2013-01-12,9E,1391,3325
22:24:00,2013-01-12,EV,160,4404
01:21:00,2013-01-13,EV,1008,4348
09:39:00,2013-01-13,UA,2565,421
09:59:00,2013-01-13,B6,2475,671
10:46:00,2013-01-13,AA,1096,2267
10:57:00,2013-01-13,AA,1389,715
11:04:00,2013-01-13,9E,509,3353
12:13:00,2013-01-13,B6,1076,375
15:23:00,2013-01-13,HA,4983,51
15:33:00,2013-01-13,MQ,544,4577
15:50:00,2013-01-13,B6,1065,505
16:25:00,2013-01-13,US,184,2130
16:49:00,2013-01-13,B6,1074,133
19:01:00,2013-01-13,WN,711,4215
22:32:00,2013-01-13,B6,1065,509
23:45:00,2013-01-13,UA,937,405
09:08:00,2013-01-14,EV,195,4392
09:57:00,2013-01-14,9E,301,3317
10:05:00,2013-01-14,UA,1504,910
11:13:00,2013-01-14,B6,427,1103
11:33:00,2013-01-14,AA,2586,59
13:24:00,2013-01-14,WN,711,644
14:16:00,2013-01-14,EV,529,4135
15:58:00,2013-01-14,FL,762,348
16:38:00,2013-01-14,9E,301,3318
16:38:00,2013-01-14,AA,1389,753
17:28:00,2013-01-14,WN,2133,1078
17:48:00,2013-01-14,B6,1028,141
18:13:00,2013-01-14,YV,229,3771
19:09:00,2013-01-14,B6,1010,985
19:18:00,2013-01-14,US,214,2185
19:25:00,2013-01-14,DL,2248,91
19:35:00,2013-01-14,AA,733,345
20:02:00,2013-01-14,MQ,764,4484
20:04:00,2013-01-14,B6,301,130
20:08:00,2013-01-14,FL,762,623
21:31:00,2013-01-14,UA,1372,1221
22:10:00,2013-01-14,DL,1183,1715
23:35:00,2013-01-14,B6,273,608
01:46:00,2013-01-15,B6,1076,383
09:27:00,2013-01-15,UA,1620,343
09:34:00,2013-01-15,AA,1389,707
10:37:00,2013-01-15,B6,1041,341
14:40:00,2013-01-15,DL,1010,1875
15:35:00,2013-01-15,UA,937,1641
20:35:00,2013-01-15,B6,944,9
20:53:00,2013-01-15,B6,1069,989
21:05:00,2013-01-15,AA,2586,177
21:07:00,2013-01-15,9E,228,4127
21:50:00,2013-01-15,DL,2475,87
21:55:00,2013-01-15,B6,944,155
22:13:00,2013-01-15,US,214,2191
04:53:00,2013-01-16,B6,1617,739
09:05:00,2013-01-16,US,544,1433
11:19:00,2013-01-16,DL,2422,1889
11:43:00,2013-01-16,UA,2475,112
12:47:00,2013-01-16,EV,946,4537
14:18:00,2013-01-16,FL,397,353
14:46:00,2013-01-16,MQ,1020,4646
15:57:00,2013-01-16,DL,762,781
16:03:00,2013-01-16,DL,760,2043
16:20:00,2013-01-16,EV,199,4372
17:46:00,2013-01-16,WN,711,4215
18:15:00,2013-01-16,EV,1092,4181
18:41:00,2013-01-16,B6,266,74
19:22:00,2013-01-16,MQ,184,3944
21:06:00,2013-01-16,AA,1389,785
21:13:00,2013-01-16,WN,711,633
21:14:00,2013-01-16,DL,746,2042
23:31:00,2013-01-16,UA,1372,299
08:21:00,2013-01-17,DL,1020,1919
08:45:00,2013-01-17,AA,1089,1141
10:02:00,2013-01-17,EV,488,4911
10:27:00,2013-01-17,DL,2586,1865
11:35:00,2013-01-17,AA,2586,59
11:39:00,2013-01-17,EV,212,4663
11:45:00,2013-01-17,DL,1010,1109
13:02:00,2013-01-17,DL,746,2343
14:17:00,2013-01-17,B6,2475,673
15:23:00,2013-01-17,US,529,1643
16:13:00,2013-01-17,B6,301,8
16:31:00,2013-01-17,B6,1035,1161
19:52:00,2013-01-17,DL,502,2331
20:10:00,2013-01-17,UA,2454,250
20:34:00,2013-01-17,UA,937,1109
20:39:00,2013-01-17,US,529,1973
20:52:00,2013-01-17,DL,1076,1779
21:55:00,2013-01-17,DL,1183,1715
22:31:00,2013-01-17,UA,2586,272
07:45:00,2013-01-18,UA,404,963
08:00:00,2013-01-18,UA,1400,1018
09:25:00,2013-01-18,UA,1023,1627
10:02:00,2013-01-18,UA,2434,1655
13:47:00,2013-01-18,EV,284,4087
16:29:00,2013-01-18,DL,746,935
16:57:00,2013-01-18,UA,1605,407
17:57:00,2013-01-18,DL,509,1771
18:56:00,2013-01-18,DL,950,2377
20:03:00,2013-01-18,EV,488,4382
21:05:00,2013-01-18,9E,1182,3369
21:56:00,2013-01-18,UA,1065,1292
21:57:00,2013-01-18,DL,1183,1715
22:01:00,2013-01-18,AA,2475,21
07:43:00,2013-01-19,WN,888,855
08:57:00,2013-01-19,9E,760,3856
09:25:00,2013-01-19,EV,872,4459
10:01:00,2013-01-19,US,214,2167
10:57:00,2013-01-19,B6,427,1103
11:45:00,2013-01-19,WN,1605,1146
12:45:00,2013-01-19,B6,1065,503
14:43:00,2013-01-19,DL,1076,930
21:43:00,2013-01-19,DL,2586,31
22:11:00,2013-01-19,MQ,762,4662
10:00:00,2013-01-20,MQ,431,4521
12:14:00,2013-01-20,MQ,213,3792
17:22:00,2013-01-20,UA,1605,1107
17:28:00,2013-01-20,UA,1085,404
22:14:00,2013-01-20,AA,1372,2075
22:18:00,2013-01-20,9E,213,3395
23:39:00,2013-01-20,B6,950,399
07:16:00,2013-01-21,WN,169,3127
08:49:00,2013-01-21,EV,645,4419
10:26:00,2013-01-21,WN,1411,3483
10:34:00,2013-01-21,DL,1620,914
10:37:00,2013-01-21,EV,199,4636
10:40:00,2013-01-21,MQ,764,4655
11:01:00,2013-01-21,F9,1620,835
11:09:00,2013-01-21,EV,277,4409
13:14:00,2013-01-21,MQ,479,4485
13:32:00,2013-01-21,UA,2402,499
15:47:00,2013-01-21,AA,1089,2041
16:41:00,2013-01-21,EV,725,4581
17:28:00,2013-01-21,EV,529,4326
20:51:00,2013-01-21,EV,199,4312
21:44:00,2013-01-21,DL,1089,2190
22:05:00,2013-01-21,FL,397,354
22:40:00,2013-01-21,B6,2153,179
23:03:00,2013-01-21,UA,1400,1416
23:04:00,2013-01-21,UA,1085,890
04:32:00,2013-01-22,B6,1576,727
08:13:00,2013-01-22,EV,416,4424
09:44:00,2013-01-22,UA,2565,421
09:45:00,2013-01-22,UA,1085,772
10:13:00,2013-01-22,MQ,479,4490
10:36:00,2013-01-22,US,541,487
10:55:00,2013-01-22,AA,1096,2267
11:54:00,2013-01-22,B6,1598,715
14:20:00,2013-01-22,UA,1023,1143
14:21:00,2013-01-22,AA,1096,2099
15:10:00,2013-01-22,US,214,2177
17:03:00,2013-01-22,EV,872,4596
17:08:00,2013-01-22,UA,1605,1029
17:24:00,2013-01-22,DL,1076,2079
19:19:00,2013-01-22,AA,2586,85
20:34:00,2013-01-22,UA,1416,1259
20:37:00,2013-01-22,DL,2586,31
23:02:00,2013-01-22,EV,199,4312
23:09:00,2013-01-22,EV,872,3833
04:39:00,2013-01-23,B6,1617,739
08:57:00,2013-01-23,AA,1089,1141
11:49:00,2013-01-23,B6,1005,59
12:47:00,2013-01-23,AA,1089,647
15:57:00,2013-01-23,WN,1411,2239
16:05:00,2013-01-23,EV,946,3840
17:16:00,2013-01-23,DL,1076,2079
21:01:00,2013-01-23,UA,2565,1284
21:25:00,2013-01-23,FL,762,645
21:27:00,2013-01-23,UA,200,1243
21:47:00,2013-01-23,AA,2422,269
21:50:00,2013-01-23,DL,1089,2190
22:30:00,2013-01-23,DL,1096,2139
23:20:00,2013-01-23,EV,820,4645
06:59:00,2013-01-24,UA,200,733
08:38:00,2013-01-24,UA,719,1162
10:28:00,2013-01-24,B6,541,219
14:05:00,2013-01-24,B6,1076,373
17:17:00,2013-01-24,9E,740,3523
17:44:00,2013-01-24,MQ,483,4146
18:35:00,2013-01-24,DL,2475,963
19:05:00,2013-01-24,DL,1626,1331
19:47:00,2013-01-24,EV,708,3805
20:10:00,2013-01-24,MQ,719,3730
20:49:00,2013-01-24,AA,888,2019
21:40:00,2013-01-24,EV,419,3274
21:46:00,2013-01-24,UA,200,1243
10:39:00,2013-01-25,B6,2475,671
12:31:00,2013-01-25,WN,725,542
13:01:00,2013-01-25,MQ,419,4553
14:39:00,2013-01-25,EV,169,4280
15:41:00,2013-01-25,B6,2465,209
17:13:00,2013-01-25,AA,888,2223
21:28:00,2013-01-25,UA,733,695
23:37:00,2013-01-25,MQ,764,4660
23:44:00,2013-01-25,DL,1096,2139
23:47:00,2013-01-25,MQ,1020,4649
23:53:00,2013-01-25,EV,628,4532
02:29:00,2013-01-26,B6,264,30
08:45:00,2013-01-26,B6,1069,125
09:22:00,2013-01-26,B6,1010,983
10:00:00,2013-01-26,EV,200,4389
10:03:00,2013-01-26,9E,340,3611
10:28:00,2013-01-26,UA,1416,1641
11:09:00,2013-01-26,EV,229,5698
11:56:00,2013-01-26,UA,2227,1623
12:51:00,2013-01-26,US,184,2126
13:21:00,2013-01-26,US,544,1625
13:36:00,2013-01-26,B6,944,31
14:55:00,2013-01-26,EV,200,4513
17:40:00,2013-01-26,DL,1598,315
20:00:00,2013-01-26,B6,2446,185
21:40:00,2013-01-26,DL,1598,329
23:17:00,2013-01-26,EV,488,4430
10:07:00,2013-01-27,MQ,431,4521
10:24:00,2013-01-27,DL,760,269
10:51:00,2013-01-27,DL,1620,914
11:34:00,2013-01-27,US,544,1277
11:45:00,2013-01-27,EV,746,4140
13:02:00,2013-01-27,DL,502,1031
14:51:00,2013-01-27,US,529,1895
14:58:00,2013-01-27,EV,277,4158
17:01:00,2013-01-27,AA,2475,117
17:13:00,2013-01-27,US,214,2181
20:49:00,2013-01-27,UA,997,1637
21:00:00,2013-01-27,AA,2586,177
21:22:00,2013-01-27,UA,2565,1284
22:53:00,2013-01-27,WN,711,633
00:37:00,2013-01-28,UA,1085,890
00:55:00,2013-01-28,EV,642,3819
07:24:00,2013-01-28,WN,169,3127
07:28:00,2013-01-28,EV,229,6055
08:43:00,2013-01-28,US,529,926
09:19:00,2013-01-28,EV,209,4457
10:08:00,2013-01-28,US,214,2167
10:14:00,2013-01-28,EV,533,4691
13:10:00,2013-01-28,US,184,2126
13:34:00,2013-01-28,WN,711,644
17:30:00,2013-01-28,UA,1065,473
17:31:00,2013-01-28,US,544,1665
17:47:00,2013-01-28,UA,2586,257
17:59:00,2013-01-28,UA,1605,407
18:29:00,2013-01-28,EV,708,3805
20:05:00,2013-01-28,MQ,419,4674
21:48:00,2013-01-28,EV,631,3822
21:50:00,2013-01-28,US,184,2142
09:02:00,2013-01-29,EV,569,4150
09:42:00,2013-01-29,DL,746,807
10:02:00,2013-01-29,9E,213,3405
10:40:00,2013-01-29,EV,1008,4380
13:14:00,2013-01-29,FL,397,353
13:16:00,2013-01-29,DL,502,1031
14:01:00,2013-01-29,9E,94,3638
14:25:00,2013-01-29,MQ,764,4601
15:34:00,2013-01-29,UA,937,1641
15:41:00,2013-01-29,AA,1089,2041
17:28:00,2013-01-29,UA,2586,257
18:14:00,2013-01-29,B6,950,393
18:16:00,2013-01-29,US,529,123
19:29:00,2013-01-29,EV,284,4520
19:37:00,2013-01-29,EV,488,4382
19:56:00,2013-01-29,UA,1569,1078
20:13:00,2013-01-29,UA,200,1703
20:40:00,2013-01-29,EV,199,4312
20:55:00,2013-01-29,AA,733,353
21:03:00,2013-01-29,9E,427,3373
22:20:00,2013-01-29,DL,1096,2139
22:33:00,2013-01-29,UA,937,1692
23:00:00,2013-01-29,EV,872,3833
09:35:00,2013-01-30,9E,184,4051
09:36:00,2013-01-30,EV,529,4471
09:45:00,2013-01-30,AA,944,1815
11:05:00,2013-01-30,AA,1372,2083
11:43:00,2013-01-30,B6,1598,715
12:07:00,2013-01-30,UA,1605,1643
12:25:00,2013-01-30,AA,1389,717
13:19:00,2013-01-30,AA,1389,731
13:27:00,2013-01-30,US,2153,196
13:50:00,2013-01-30,B6,2586,641
14:25:00,2013-01-30,9E,569,4023
14:58:00,2013-01-30,EV,488,4893
16:35:00,2013-01-30,EV,116,4368
20:12:00,2013-01-30,UA,937,1109
20:57:00,2013-01-30,AA,888,2019
21:05:00,2013-01-30,DL,1010,1695
22:29:00,2013-01-30,UA,1416,891
22:40:00,2013-01-30,B6,2475,675
08:59:00,2013-01-31,EV,463,4334
09:36:00,2013-01-31,9E,184,4051
11:07:00,2013-01-31,B6,1041,341
11:11:00,2013-01-31,9E,509,3353
13:00:00,2013-01-31,B6,209,42
15:16:00,2013-01-31,EV,228,5712
15:20:00,2013-01-31,DL,1990,2174
15:36:00,2013-01-31,US,184,2130
18:00:00,2013-01-31,B6,1065,505
19:37:00,2013-01-31,DL,1990,1773
20:22:00,2013-01-31,UA,404,1053
23:20:00,2013-01-31,MQ,213,4449
00:31:00,2013-02-01,EV,872,3833
09:42:00,2013-02-01,EV,199,4241
10:20:00,2013-02-01,UA,2434,1655
10:23:00,2013-02-01,DL,2586,1865
11:00:00,2013-02-01,B6,1041,341
13:34:00,2013-02-01,DL,1020,2219
14:01:00,2013-02-01,B6,1076,373
14:08:00,2013-02-01,UA,1634,1519
15:58:00,2013-02-01,UA,2133,1227
16:28:00,2013-02-01,B6,1035,1161
16:32:00,2013-02-01,US,214,2179
17:37:00,2013-02-01,AA,944,1813
18:06:00,2013-02-01,9E,427,3387
18:24:00,2013-02-01,UA,2565,1698
18:27:00,2013-02-01,EV,605,4576
23:33:00,2013-02-01,9E,589,3439
23:55:00,2013-02-01,B6,950,399
09:49:00,2013-02-02,UA,1068,1299
10:39:00,2013-02-02,UA,1400,1162
12:17:00,2013-02-02,UA,1608,1274
13:31:00,2013-02-02,EV,284,4087
15:03:00,2013-02-02,AA,2475,3
16:34:00,2013-02-02,AA,1389,753
17:40:00,2013-02-02,EV,820,4133
17:54:00,2013-02-02,9E,340,3640
18:17:00,2013-02-02,DL,760,95
19:32:00,2013-02-02,US,2153,35
20:11:00,2013-02-02,UA,1400,1481
21:49:00,2013-02-02,DL,1598,329
09:03:00,2013-02-03,DL,502,731
09:04:00,2013-02-03,UA,719,468
10:29:00,2013-02-03,9E,301,3317
11:41:00,2013-02-03,DL,1069,1271
12:07:00,2013-02-03,MQ,213,3792
14:05:00,2013-02-03,UA,2586,642
15:26:00,2013-02-03,AA,1389,745
17:04:00,2013-02-03,B6,1069,85
17:27:00,2013-02-03,B6,209,12
17:30:00,2013-02-03,EV,569,4352
17:59:00,2013-02-03,B6,200,1176
18:48:00,2013-02-03,AA,740,1351
18:48:00,2013-02-03,DL,944,4
19:12:00,2013-02-03,UA,2565,1111
19:17:00,2013-02-03,EV,488,4382
19:17:00,2013-02-03,WN,1411,891
21:36:00,2013-02-03,B6,1598,703
21:41:00,2013-02-03,B6,200,1178
08:25:00,2013-02-04,AA,1089,1141
09:49:00,2013-02-04,WN,711,369
11:40:00,2013-02-04,EV,946,4537
12:25:00,2013-02-04,AA,1372,1589
12:52:00,2013-02-04,US,184,2126
13:55:00,2013-02-04,US,184,2128
14:53:00,2013-02-04,MQ,431,4475
15:26:00,2013-02-04,EV,228,5712
16:00:00,2013-02-04,UA,2565,345
16:43:00,2013-02-04,AA,1096,1073
19:08:00,2013-02-04,B6,997,537
19:12:00,2013-02-04,MQ,290,4323
19:13:00,2013-02-04,DL,2248,91
19:27:00,2013-02-04,EV,746,4705
22:17:00,2013-02-04,9E,589,3439
23:36:00,2013-02-04,VX,2475,415
00:43:00,2013-02-05,B6,200,1178
07:40:00,2013-02-05,WN,169,3127
08:13:00,2013-02-05,EV,319,4560
09:18:00,2013-02-05,AA,1096,1837
10:21:00,2013-02-05,B6,266,56
10:32:00,2013-02-05,9E,427,4220
11:34:00,2013-02-05,AA,733,319
13:44:00,2013-02-05,UA,1620,342
14:07:00,2013-02-05,9E,94,3638
14:29:00,2013-02-05,EV,488,4893
14:30:00,2013-02-05,DL,502,1131
16:09:00,2013-02-05,WN,1411,2239
16:38:00,2013-02-05,EV,416,4634
17:27:00,2013-02-05,9E,765,3459
18:04:00,2013-02-05,B6,1028,141
19:02:00,2013-02-05,AA,740,1351
19:21:00,2013-02-05,DL,502,1231
19:30:00,2013-02-05,UA,2227,1067
23:25:00,2013-02-05,B6,2586,645
07:41:00,2013-02-06,UA,200,541
08:56:00,2013-02-06,UA,719,816
08:56:00,2013-02-06,US,529,926
09:24:00,2013-02-06,UA,2475,1030
11:02:00,2013-02-06,EV,820,4107
11:53:00,2013-02-06,B6,1069,25
12:12:00,2013-02-06,EV,282,4240
12:20:00,2013-02-06,DL,2475,120
13:43:00,2013-02-06,AA,1389,739
15:53:00,2013-02-06,EV,199,4372
16:53:00,2013-02-06,MQ,425,4172
19:21:00,2013-02-06,AA,740,1351
19:36:00,2013-02-06,EV,569,4323
20:28:00,2013-02-06,B6,1023,547
20:59:00,2013-02-06,DL,762,1047
22:25:00,2013-02-06,9E,647,4033
00:08:00,2013-02-07,UA,1372,299
07:25:00,2013-02-07,AA,733,301
11:21:00,2013-02-07,B6,2446,181
11:39:00,2013-02-07,AA,1389,717
13:27:00,2013-02-07,US,2153,450
13:36:00,2013-02-07,DL,2586,1765
17:43:00,2013-02-07,EV,143,4271
18:51:00,2013-02-07,UA,733,689
19:10:00,2013-02-07,AA,2475,133
19:21:00,2013-02-07,9E,1391,3325
19:52:00,2013-02-07,MQ,764,4484
21:09:00,2013-02-07,EV,748,4670
08:43:00,2013-02-08,EV,645,4419
09:30:00,2013-02-08,B6,209,44
10:47:00,2013-02-08,UA,2434,1655
11:49:00,2013-02-08,EV,550,4652
12:07:00,2013-02-08,B6,1068,553
12:46:00,2013-02-08,UA,1608,1481
14:22:00,2013-02-08,AA,1096,2099
14:36:00,2013-02-08,B6,1608,215
16:49:00,2013-02-09,FL,762,349
18:02:00,2013-02-09,9E,740,3523
19:47:00,2013-02-09,DL,746,1713
19:59:00,2013-02-09,B6,740,917
21:48:00,2013-02-09,DL,509,1225
22:20:00,2013-02-09,DL,1089,2190
09:59:00,2013-02-10,AS,2402,11
10:27:00,2013-02-10,B6,228,1305
10:41:00,2013-02-10,DL,1620,914
10:49:00,2013-02-10,DL,1089,2143
12:07:00,2013-02-10,US,529,1103
13:15:00,2013-02-10,US,544,975
14:40:00,2013-02-10,HA,4983,51
15:15:00,2013-02-10,MQ,502,4564
19:03:00,2013-02-10,DL,762,847
19:11:00,2013-02-10,DL,502,2231
19:50:00,2013-02-10,US,2133,656
20:07:00,2013-02-10,VX,2586,27
20:34:00,2013-02-10,MQ,431,4569
20:48:00,2013-02-10,AA,2586,177
21:17:00,2013-02-10,UA,1416,602
21:59:00,2013-02-10,UA,2133,594
22:56:00,2013-02-10,B6,301,104
23:15:00,2013-02-10,9E,427,3373
00:46:00,2013-02-11,B6,937,527
01:40:00,2013-02-11,9E,1182,3369
10:02:00,2013-02-11,MQ,479,4490
10:34:00,2013-02-11,DL,2586,1865
11:05:00,2013-02-11,EV,488,4164
12:23:00,2013-02-11,EV,628,4689
14:48:00,2013-02-11,MQ,764,4601
15:14:00,2013-02-11,DL,1080,1037
19:06:00,2013-02-11,UA,4963,15
19:25:00,2013-02-11,MQ,762,4661
20:40:00,2013-02-11,DL,502,2331
21:05:00,2013-02-11,B6,2465,217
21:56:00,2013-02-11,FL,762,645
09:26:00,2013-02-12,B6,1010,983
09:50:00,2013-02-12,B6,1576,725
10:38:00,2013-02-12,DL,1620,914
11:30:00,2013-02-12,9E,1029,3538
11:36:00,2013-02-12,DL,746,485
16:03:00,2013-02-12,DL,760,2043
18:23:00,2013-02-12,UA,2227,447
18:43:00,2013-02-12,B6,1076,377
18:46:00,2013-02-12,UA,1400,53
18:55:00,2013-02-12,US,214,2185
19:12:00,2013-02-12,MQ,762,4661
20:46:00,2013-02-12,AA,2586,177
21:31:00,2013-02-12,UA,2434,593
21:35:00,2013-02-12,FL,762,645
22:49:00,2013-02-12,AA,1389,791
22:57:00,2013-02-12,EV,169,4519
07:50:00,2013-02-13,B6,740,905
08:31:00,2013-02-13,MQ,1020,4599
10:24:00,2013-02-13,B6,1598,709
10:51:00,2013-02-13,VX,2586,11
11:05:00,2013-02-13,UA,1372,1539
11:41:00,2013-02-13,UA,937,1117
14:11:00,2013-02-13,UA,1068,471
14:18:00,2013-02-13,AA,733,329
14:53:00,2013-02-13,AA,2475,3
17:26:00,2013-02-13,MQ,340,4333
17:35:00,2013-02-13,B6,944,1783
19:09:00,2013-02-13,UA,733,691
19:17:00,2013-02-13,US,529,449
19:40:00,2013-02-13,UA,4963,15
20:24:00,2013-02-13,9E,340,3368
20:39:00,2013-02-13,AA,888,2019
22:59:00,2013-02-13,UA,1167,1256
23:02:00,2013-02-13,EV,160,4404
23:24:00,2013-02-13,UA,1023,693
23:27:00,2013-02-13,B6,2586,645
23:28:00,2013-02-13,B6,1521,1069
01:19:00,2013-02-14,DL,1096,2139
