arrival_time,arrival_date,airline,passengers,flight_number
16:55:00,2013-07-14,UA,1608,1708
19:49:00,2013-07-14,MQ,479,3526
08:56:00,2013-07-15,B6,301,2702
10:35:00,2013-07-15,B6,1428,281
15:38:00,2013-07-16,DL,762,781
19:53:00,2013-07-17,WN,1620,345
23:25:00,2013-07-18,US,544,1473
08:57:00,2013-07-19,US,529,1032
13:39:00,2013-07-19,MQ,764,3461
22:03:00,2013-07-20,UA,2425,1626
00:20:00,2013-07-21,UA,997,664
23:02:00,2013-07-21,9E,828,3429
01:49:00,2013-07-22,DL,1010,1435
09:17:00,2013-07-22,UA,1416,1454
10:24:00,2013-07-22,MQ,479,3407
21:47:00,2013-07-23,B6,2576,167
23:38:00,2013-07-26,B6,273,108
23:52:00,2013-07-27,B6,209,1816
00:43:00,2013-07-28,UA,2565,1532
01:41:00,2013-07-28,B6,1521,1295
11:02:00,2013-07-29,AA,1389,719
16:07:00,2013-07-30,DL,762,2247
20:08:00,2013-07-30,WN,738,542
11:19:00,2013-07-31,MQ,719,3611
15:50:00,2013-07-31,UA,937,1641
08:17:00,2013-08-01,WN,738,428
12:24:00,2013-08-01,AA,1372,1223
22:13:00,2013-08-01,AA,2475,21
09:23:00,2013-08-02,MQ,764,3355
11:33:00,2013-08-04,UA,2227,208
22:25:00,2013-08-04,DL,762,947
18:25:00,2013-08-06,B6,1023,543
19:52:00,2013-08-08,EV,946,4411
09:59:00,2013-08-09,DL,746,807
18:12:00,2013-08-10,EV,282,4241
19:19:00,2013-08-13,UA,733,1110
11:37:00,2013-08-14,UA,2475,443
15:15:00,2013-08-14,9E,569,3698
20:09:00,2013-08-15,AA,1417,1901
08:52:00,2013-08-16,B6,199,1491
17:30:00,2013-08-16,EV,1008,4667
23:36:00,2013-08-16,B6,2521,161
18:46:00,2013-08-18,DL,269,2383
15:00:00,2013-08-19,WN,725,491
22:44:00,2013-08-19,B6,2521,161
01:42:00,2013-08-20,B6,1598,1103
18:01:00,2013-08-20,UA,2425,595
23:02:00,2013-08-21,DL,2422,1643
21:26:00,2013-08-22,AA,1598,1635
23:09:00,2013-08-22,AA,1096,1611
08:01:00,2013-08-23,UA,733,331
11:26:00,2013-08-23,EV,229,5736
13:37:00,2013-08-23,AA,2586,179
16:17:00,2013-08-24,MQ,213,3433
10:41:00,2013-08-26,WN,725,102
06:24:00,2013-08-27,US,529,1993
08:00:00,2013-08-27,UA,1416,377
08:40:00,2013-08-29,DL,746,575
22:18:00,2013-08-29,EV,544,5268
09:15:00,2013-08-30,AA,733,309
14:21:00,2013-08-30,B6,1074,1129
19:56:00,2013-08-31,VX,2586,27
15:21:00,2013-09-02,B6,187,118
18:11:00,2013-09-02,B6,944,83
08:37:00,2013-09-04,UA,997,1115
11:17:00,2013-09-04,WN,738,172
08:39:00,2013-09-05,AA,1389,1103
18:34:00,2013-09-06,DL,1990,31
23:24:00,2013-09-11,EV,746,4152
19:42:00,2013-09-12,DL,2586,141
11:32:00,2013-09-13,US,214,2175
13:38:00,2013-09-15,AA,1089,1499
07:41:00,2013-09-16,EV,199,4241
11:36:00,2013-09-16,EV,748,4187
18:47:00,2013-09-16,B6,541,1119
17:38:00,2013-09-17,B6,1069,301
16:10:00,2013-09-18,MQ,340,3231
16:49:00,2013-09-18,B6,1182,575
22:39:00,2013-09-18,EV,284,5812
10:29:00,2013-09-20,EV,544,5157
20:10:00,2013-09-21,AA,1521,291
11:26:00,2013-09-22,AA,1096,2267
08:04:00,2013-09-23,FL,762,347
17:31:00,2013-09-23,B6,997,573
18:17:00,2013-09-26,9E,1029,3540
20:16:00,2013-09-26,UA,404,1053
17:04:00,2013-09-27,EV,296,5293
17:38:00,2013-09-27,UA,1400,598
19:35:00,2013-09-27,AA,733,353
11:42:00,2013-09-28,AA,1372,1223
09:39:00,2013-09-29,B6,200,2280
21:39:00,2013-09-29,UA,2227,1429
20:39:00,2013-10-01,UA,733,693
07:50:00,2013-10-02,EV,748,4522
07:52:00,2013-10-02,WN,725,423
12:10:00,2013-10-02,VX,2475,407
16:50:00,2013-10-02,AA,733,341
17:03:00,2013-10-02,EV,725,4580
18:13:00,2013-10-03,UA,1400,598
19:51:00,2013-10-03,DL,2454,1394
09:21:00,2013-10-04,EV,628,4111
10:03:00,2013-10-04,US,544,1733
15:47:00,2013-10-04,EV,1008,4193
13:54:00,2013-10-06,UA,2454,1479
14:08:00,2013-10-06,9E,1047,3493
23:00:00,2013-10-06,UA,200,523
23:33:00,2013-10-07,B6,2586,915
14:10:00,2013-10-08,B6,937,127
17:34:00,2013-10-08,AA,944,2285
08:10:00,2013-10-10,EV,529,4471
09:01:00,2013-10-10,MQ,544,3676
14:05:00,2013-10-10,B6,209,316
23:46:00,2013-10-13,EV,1325,6073
07:04:00,2013-10-14,WN,711,464
07:38:00,2013-10-14,B6,740,905
18:00:00,2013-10-14,9E,1029,3540
12:42:00,2013-10-15,EV,335,5273
22:36:00,2013-10-15,9E,427,3331
19:32:00,2013-10-21,AA,2248,45
10:57:00,2013-10-22,UA,2133,447
21:43:00,2013-10-22,US,184,2164
10:35:00,2013-10-23,DL,1598,315
14:58:00,2013-10-23,UA,1167,1444
09:21:00,2013-10-26,WN,1411,1066
21:32:00,2013-10-27,MQ,1020,3349
14:12:00,2013-10-28,EV,533,4640
21:00:00,2013-10-28,9E,1391,3325
11:27:00,2013-10-29,US,529,409
10:13:00,2013-10-30,9E,509,3353
11:39:00,2013-10-30,MQ,544,3565
19:30:00,2013-10-30,EV,569,3849
07:21:00,2013-10-31,UA,733,1198
10:05:00,2013-11-01,AA,944,2493
14:59:00,2013-11-01,B6,301,2402
18:51:00,2013-11-02,DL,1990,31
11:06:00,2013-11-03,F9,1620,509
09:20:00,2013-11-04,UA,719,1177
14:52:00,2013-11-04,DL,1035,1785
18:20:00,2013-11-04,AA,1372,320
13:28:00,2013-11-05,DL,2586,469
20:12:00,2013-11-05,UA,2454,1721
11:09:00,2013-11-07,AA,2475,33
15:54:00,2013-11-08,UA,1416,1280
22:16:00,2013-11-08,UA,937,478
14:06:00,2013-11-09,UA,2454,785
22:11:00,2013-11-10,AA,2586,177
10:34:00,2013-11-11,B6,1041,163
12:24:00,2013-11-11,EV,416,4548
21:47:00,2013-11-12,UA,733,1498
09:46:00,2013-11-13,B6,828,677
17:14:00,2013-11-13,UA,1620,745
08:19:00,2013-11-15,US,544,2085
22:27:00,2013-11-15,UA,937,478
13:16:00,2013-11-19,EV,461,5373
17:34:00,2013-11-19,MQ,665,3202
20:03:00,2013-11-19,B6,2446,89
20:28:00,2013-11-20,9E,738,3513
21:59:00,2013-11-21,EV,419,5956
09:33:00,2013-11-22,AA,944,2493
09:38:00,2013-11-23,9E,509,2916
07:52:00,2013-11-25,EV,463,5904
09:02:00,2013-11-25,B6,1069,601
13:39:00,2013-11-26,B6,187,1318
18:13:00,2013-11-26,UA,2475,841
22:45:00,2013-11-26,MQ,213,3621
18:42:00,2013-11-27,WN,725,1309
21:15:00,2013-11-27,DL,760,87
09:51:00,2013-11-29,MQ,427,3363
11:52:00,2013-11-29,US,544,892
19:14:00,2013-11-30,EV,199,4444
11:19:00,2013-12-01,UA,1416,1204
19:26:00,2013-12-01,DL,746,2042
10:43:00,2013-12-02,UA,200,384
17:49:00,2013-12-02,UA,1065,1454
16:45:00,2013-12-03,DL,746,673
19:27:00,2013-12-03,EV,820,5811
10:00:00,2013-12-04,DL,1183,2457
16:04:00,2013-12-04,B6,636,1373
13:04:00,2013-12-05,UA,1085,446
16:55:00,2013-12-05,UA,2565,1663
20:18:00,2013-12-05,UA,937,1109
10:41:00,2013-12-06,DL,1008,517
13:13:00,2013-12-06,EV,1134,4284
11:11:00,2013-12-07,DL,760,433
12:33:00,2013-12-09,UA,1085,446
20:55:00,2013-12-09,US,214,2195
09:34:00,2013-12-10,UA,2565,1212
17:31:00,2013-12-10,MQ,340,3231
11:54:00,2013-12-11,B6,1428,281
19:45:00,2013-12-11,B6,1598,703
23:34:00,2013-12-11,EV,445,4106
23:50:00,2013-12-11,B6,1182,775
09:20:00,2013-12-13,DL,762,1547
14:39:00,2013-12-13,WN,764,3566
18:44:00,2013-12-13,EV,708,4294
20:03:00,2013-12-13,FL,762,400
11:08:00,2013-12-15,9E,833,3528
20:43:00,2013-12-15,FL,762,400
11:07:00,2013-12-16,DL,944,425
11:29:00,2013-12-16,UA,1416,1025
13:05:00,2013-12-17,MQ,479,3407
12:37:00,2013-12-18,EV,416,4662
21:19:00,2013-12-18,B6,2576,167
09:46:00,2013-12-21,UA,719,1162
13:25:00,2013-12-22,EV,1134,4150
17:41:00,2013-12-26,B6,1035,561
19:53:00,2013-12-26,UA,1416,246
16:50:00,2013-12-27,DL,1089,2361
19:32:00,2013-12-28,DL,2454,2595
19:54:00,2013-12-28,DL,762,2312
10:21:00,2013-12-29,DL,2475,472
19:21:00,2013-12-29,AA,1389,1156
17:43:00,2013-12-30,EV,605,4576
15:26:00,2013-12-31,DL,2475,423
18:23:00,2013-12-31,B6,1076,1171
