arrival_time,arrival_date,airline,passengers,flight_number
19:27:00,2013-01-08,AA,1096,1467
21:53:00,2013-01-08,US,184,2144
22:35:00,2013-01-08,MQ,544,4584
06:42:00,2013-01-09,US,94,1833
10:01:00,2013-01-09,B6,266,56
10:59:00,2013-01-09,B6,828,611
11:03:00,2013-01-09,US,214,2169
13:44:00,2013-01-09,EV,277,3263
13:48:00,2013-01-09,US,184,2128
13:50:00,2013-01-09,WN,738,283
20:36:00,2013-01-09,UA,1400,1134
22:00:00,2013-01-09,EV,445,4106
02:54:00,2013-01-10,B6,1598,713
14:14:00,2013-01-10,EV,282,4120
17:29:00,2013-01-10,EV,820,3817
20:34:00,2013-01-10,US,544,1491
20:42:00,2013-01-10,9E,228,4127
21:58:00,2013-01-10,UA,2133,979
07:58:00,2013-01-11,EV,416,4424
10:31:00,2013-01-11,B6,1041,341
11:51:00,2013-01-11,EV,1092,4364
13:35:00,2013-01-11,AA,1389,739
16:34:00,2013-01-11,UA,719,1702
17:23:00,2013-01-11,DL,762,2347
22:01:00,2013-01-11,AA,1372,2075
08:33:00,2013-01-12,UA,1023,1627
12:34:00,2013-01-12,UA,1065,655
12:47:00,2013-01-12,B6,200,1174
15:14:00,2013-01-12,DL,950,1685
17:58:00,2013-01-12,DL,2475,963
18:45:00,2013-01-12,MQ,665,4309
21:06:00,2013-01-12,UA,2434,593
00:14:00,2013-01-13,B6,2576,91
09:52:00,2013-01-13,UA,1416,304
09:53:00,2013-01-13,UA,1085,772
11:56:00,2013-01-13,AA,1389,717
15:51:00,2013-01-13,MQ,719,3728
17:04:00,2013-01-13,US,214,2181
18:56:00,2013-01-13,US,544,894
19:01:00,2013-01-13,MQ,502,4540
20:15:00,2013-01-13,UA,2565,1284
08:05:00,2013-01-14,EV,1008,4941
12:28:00,2013-01-14,UA,1023,634
13:12:00,2013-01-14,AA,1089,647
14:54:00,2013-01-14,AA,733,329
15:45:00,2013-01-14,DL,950,1685
16:35:00,2013-01-14,UA,1065,1164
17:33:00,2013-01-14,B6,944,153
18:06:00,2013-01-14,UA,2454,1600
21:09:00,2013-01-14,UA,1605,612
22:09:00,2013-01-14,AA,2454,119
22:15:00,2013-01-14,EV,80,4619
22:47:00,2013-01-14,B6,1076,381
22:55:00,2013-01-14,EV,266,4162
12:06:00,2013-01-15,EV,748,4187
15:58:00,2013-01-15,9E,187,3452
17:00:00,2013-01-15,B6,1005,63
18:15:00,2013-01-15,AA,1089,1769
19:03:00,2013-01-15,AA,1391,565
19:57:00,2013-01-15,UA,1416,337
21:12:00,2013-01-15,DL,746,926
21:55:00,2013-01-15,B6,944,155
08:18:00,2013-01-16,DL,502,731
09:31:00,2013-01-16,UA,719,816
10:43:00,2013-01-16,US,529,675
10:48:00,2013-01-16,EV,1008,4498
14:12:00,2013-01-16,AA,1389,731
15:25:00,2013-01-16,UA,2565,1289
17:55:00,2013-01-16,B6,944,153
21:07:00,2013-01-16,EV,605,4227
21:46:00,2013-01-16,9E,665,3427
23:46:00,2013-01-16,B6,273,608
09:19:00,2013-01-17,AA,733,309
09:24:00,2013-01-17,EV,872,4099
12:48:00,2013-01-17,9E,187,3483
16:11:00,2013-01-17,UA,937,1641
19:39:00,2013-01-17,UA,733,691
21:54:00,2013-01-17,DL,2248,1729
23:23:00,2013-01-17,UA,1023,1225
10:16:00,2013-01-18,B6,1576,725
10:53:00,2013-01-18,B6,1069,17
11:13:00,2013-01-18,DL,1089,2143
07:13:00,2013-01-19,EV,212,4201
07:57:00,2013-01-19,AA,733,303
15:23:00,2013-01-19,DL,762,781
21:02:00,2013-01-19,UA,2402,1100
21:20:00,2013-01-19,DL,2248,1729
23:10:00,2013-01-19,B6,2586,645
09:31:00,2013-01-20,UA,1605,311
13:30:00,2013-01-20,MQ,431,4431
14:38:00,2013-01-20,B6,1074,133
14:54:00,2013-01-20,MQ,431,4475
17:50:00,2013-01-20,UA,1620,745
17:59:00,2013-01-20,B6,944,153
01:07:00,2013-01-21,B6,1069,11
11:06:00,2013-01-21,AA,1096,2267
14:06:00,2013-01-21,AA,1096,2099
15:52:00,2013-01-21,MQ,719,3728
16:20:00,2013-01-21,B6,301,8
18:05:00,2013-01-21,UA,1400,385
19:44:00,2013-01-21,VX,2586,27
20:25:00,2013-01-21,DL,2475,127
20:50:00,2013-01-21,WN,711,633
22:24:00,2013-01-21,EV,631,3822
22:58:00,2013-01-21,DL,2153,1345
00:01:00,2013-01-22,EV,284,4322
07:45:00,2013-01-22,DL,502,731
14:20:00,2013-01-22,EV,266,4264
16:40:00,2013-01-22,MQ,425,4172
20:03:00,2013-01-22,DL,963,1473
21:01:00,2013-01-22,MQ,764,4484
21:40:00,2013-01-22,DL,1598,329
08:50:00,2013-01-23,B6,1028,145
09:38:00,2013-01-23,B6,2248,203
10:07:00,2013-01-23,AA,733,313
10:18:00,2013-01-23,AA,1389,715
10:19:00,2013-01-23,B6,1576,725
10:21:00,2013-01-23,AA,888,1855
10:33:00,2013-01-23,AA,1069,825
11:05:00,2013-01-23,B6,273,600
13:22:00,2013-01-23,AA,2475,19
15:27:00,2013-01-23,DL,1598,301
17:14:00,2013-01-23,9E,94,3689
21:06:00,2013-01-23,UA,1372,1221
22:54:00,2013-01-23,AA,1096,1709
23:16:00,2013-01-23,EV,1325,4204
11:55:00,2013-01-24,B6,1521,1061
13:15:00,2013-01-24,AA,1089,647
20:58:00,2013-01-24,US,184,2142
21:00:00,2013-01-24,DL,2475,127
00:14:00,2013-01-25,UA,2475,771
07:46:00,2013-01-25,WN,711,3839
09:39:00,2013-01-25,MQ,427,4406
13:34:00,2013-01-25,DL,762,1647
20:56:00,2013-01-25,UA,2454,250
10:22:00,2013-01-26,FL,762,346
11:04:00,2013-01-26,DL,2422,1889
10:46:00,2013-01-27,AA,1389,715
13:11:00,2013-01-27,UA,1023,927
14:35:00,2013-01-27,B6,2586,641
18:27:00,2013-01-27,DL,1069,2027
18:37:00,2013-01-27,AA,733,341
19:54:00,2013-01-27,US,214,2187
20:59:00,2013-01-27,EV,143,4309
21:02:00,2013-01-27,9E,488,3716
21:53:00,2013-01-27,UA,200,1243
21:58:00,2013-01-27,DL,1010,1435
22:22:00,2013-01-27,WN,725,530
23:10:00,2013-01-27,UA,2565,1482
00:43:00,2013-01-28,DL,950,1485
11:12:00,2013-01-28,UA,2586,397
11:49:00,2013-01-28,EV,229,5736
13:51:00,2013-01-28,AA,888,1855
15:03:00,2013-01-28,US,544,1459
19:54:00,2013-01-28,MQ,764,4484
20:47:00,2013-01-28,9E,1029,3542
21:03:00,2013-01-28,UA,2402,738
21:24:00,2013-01-28,UA,1605,612
08:20:00,2013-01-29,DL,762,461
09:17:00,2013-01-29,UA,1416,1602
10:31:00,2013-01-29,B6,541,219
11:51:00,2013-01-29,US,184,2124
13:13:00,2013-01-29,EV,284,4087
13:45:00,2013-01-29,US,184,2128
19:07:00,2013-01-29,DL,2248,91
19:50:00,2013-01-29,UA,1416,1259
22:03:00,2013-01-29,US,184,2144
22:48:00,2013-01-29,DL,2586,1465
23:06:00,2013-01-29,UA,1085,1741
00:50:00,2013-01-30,EV,1215,4333
09:00:00,2013-01-30,B6,1069,125
11:18:00,2013-01-30,DL,1005,1167
14:50:00,2013-01-30,EV,1092,4279
19:47:00,2013-01-30,AA,2475,181
08:18:00,2013-01-31,MQ,1020,4599
09:32:00,2013-01-31,AA,1389,711
10:51:00,2013-01-31,DL,1076,1879
18:33:00,2013-01-31,UA,2454,54
18:34:00,2013-01-31,UA,733,689
19:01:00,2013-01-31,DL,2248,91
19:37:00,2013-01-31,DL,1990,1773
21:16:00,2013-01-31,DL,2454,1394
22:52:00,2013-01-31,B6,944,155
23:19:00,2013-01-31,EV,642,3819
00:04:00,2013-02-01,B6,2475,677
10:18:00,2013-02-01,B6,266,56
16:18:00,2013-02-01,9E,301,3318
16:47:00,2013-02-01,AA,2475,117
16:58:00,2013-02-01,AA,1096,1073
18:19:00,2013-02-01,EV,199,4373
09:04:00,2013-02-02,AA,1085,1895
16:25:00,2013-02-02,9E,213,3393
17:23:00,2013-02-02,MQ,431,4415
19:17:00,2013-02-02,MQ,765,4255
20:49:00,2013-02-02,UA,2565,1139
09:38:00,2013-02-03,B6,340,1051
14:35:00,2013-02-03,DL,762,1947
16:48:00,2013-02-03,EV,529,4326
17:49:00,2013-02-03,AA,733,341
17:53:00,2013-02-03,UA,1400,1205
20:21:00,2013-02-03,EV,229,5693
20:41:00,2013-02-03,9E,228,4127
20:51:00,2013-02-03,MQ,1020,4649
21:24:00,2013-02-03,AA,1096,1611
09:24:00,2013-02-04,EV,488,4246
10:13:00,2013-02-04,9E,1029,3538
11:49:00,2013-02-04,WN,1605,3494
20:39:00,2013-02-04,UA,2586,512
22:34:00,2013-02-04,EV,199,4088
08:25:00,2013-02-05,MQ,762,4650
10:03:00,2013-02-05,UA,2133,470
10:57:00,2013-02-05,B6,427,1103
11:46:00,2013-02-05,B6,2446,181
12:02:00,2013-02-05,UA,1400,849
16:08:00,2013-02-05,B6,1069,85
17:53:00,2013-02-05,UA,419,1710
18:22:00,2013-02-05,UA,1065,1624
19:20:00,2013-02-05,EV,488,4997
19:27:00,2013-02-05,EV,872,4202
19:59:00,2013-02-05,VX,2475,413
08:48:00,2013-02-06,B6,1069,125
09:02:00,2013-02-06,B6,1065,507
11:11:00,2013-02-06,B6,2446,181
14:31:00,2013-02-06,EV,116,4368
16:15:00,2013-02-06,B6,944,1783
20:15:00,2013-02-06,DL,2586,31
21:35:00,2013-02-06,EV,419,3274
04:43:00,2013-02-07,B6,1617,739
09:17:00,2013-02-07,UA,1023,1627
15:46:00,2013-02-07,FL,762,348
16:12:00,2013-02-07,B6,209,12
16:31:00,2013-02-07,9E,301,3318
17:26:00,2013-02-07,US,214,2181
19:42:00,2013-02-07,EV,319,4480
21:48:00,2013-02-07,WN,725,389
23:02:00,2013-02-07,DL,269,2155
23:09:00,2013-02-07,UA,1023,1225
13:11:00,2013-02-08,WN,169,477
13:26:00,2013-02-08,UA,1065,454
21:15:00,2013-02-09,EV,445,4125
10:33:00,2013-02-10,FL,762,346
12:46:00,2013-02-10,US,184,2126
13:02:00,2013-02-10,MQ,213,4425
15:45:00,2013-02-10,UA,1372,1612
16:11:00,2013-02-10,EV,284,4571
17:15:00,2013-02-10,UA,1068,1183
17:49:00,2013-02-10,B6,1028,141
22:00:00,2013-02-10,FL,397,354
09:56:00,2013-02-11,AS,2402,11
12:15:00,2013-02-11,EV,229,5736
12:46:00,2013-02-11,US,529,1103
20:39:00,2013-02-11,B6,740,917
21:51:00,2013-02-11,UA,2454,1165
23:05:00,2013-02-11,UA,200,1066
13:07:00,2013-02-12,DL,502,1031
16:03:00,2013-02-12,DL,760,2043
17:10:00,2013-02-12,9E,740,3523
17:54:00,2013-02-12,US,214,2183
19:29:00,2013-02-12,UA,1400,592
23:22:00,2013-02-12,UA,2475,771
23:33:00,2013-02-12,EV,820,4645
08:00:00,2013-02-13,B6,301,102
16:16:00,2013-02-13,EV,872,4596
17:25:00,2013-02-13,MQ,544,4579
17:48:00,2013-02-13,MQ,431,4415
18:00:00,2013-02-13,UA,997,1618
18:45:00,2013-02-13,DL,2248,91
20:42:00,2013-02-13,UA,1605,612
22:01:00,2013-02-13,MQ,719,3744
07:43:00,2013-02-14,B6,740,905
08:08:00,2013-02-14,UA,200,1142
10:02:00,2013-02-14,WN,1411,20
10:21:00,2013-02-14,B6,187,1004
10:25:00,2013-02-14,EV,569,4357
11:16:00,2013-02-14,B6,2446,181
11:53:00,2013-02-14,UA,2402,1581
14:08:00,2013-02-14,DL,1990,1275
14:12:00,2013-02-14,B6,1076,373
18:47:00,2013-02-14,MQ,589,3985
20:35:00,2013-02-14,UA,1400,1712
20:42:00,2013-02-14,EV,199,4312
21:55:00,2013-02-14,DL,1183,1715
23:56:00,2013-02-14,B6,301,104
00:53:00,2013-02-15,B6,1028,35
07:56:00,2013-02-15,MQ,502,4401
08:31:00,2013-02-15,EV,529,4471
09:13:00,2013-02-15,UA,2227,586
09:28:00,2013-02-15,UA,200,1686
10:09:00,2013-02-15,VX,2475,399
10:48:00,2013-02-15,AA,2586,59
11:04:00,2013-02-15,UA,200,486
12:50:00,2013-02-15,FL,762,347
20:03:00,2013-02-15,AA,1069,1039
22:54:00,2013-02-15,UA,1400,130
20:27:00,2013-02-16,9E,1029,3542
20:49:00,2013-02-16,UA,2565,1462
21:01:00,2013-02-16,UA,997,1637
21:05:00,2013-02-16,DL,762,947
21:13:00,2013-02-16,AA,187,1762
11:37:00,2013-02-17,EV,746,4140
13:24:00,2013-02-17,B6,1023,545
17:32:00,2013-02-17,UA,1085,364
20:41:00,2013-02-17,DL,2248,1629
21:35:00,2013-02-17,AA,1521,695
08:31:00,2013-02-18,DL,746,575
09:31:00,2013-02-18,MQ,213,4418
10:20:00,2013-02-18,UA,1620,561
20:08:00,2013-02-18,MQ,479,4626
21:36:00,2013-02-18,9E,425,3899
00:55:00,2013-02-19,EV,529,4700
12:03:00,2013-02-19,UA,719,368
12:46:00,2013-02-19,AA,1389,721
14:35:00,2013-02-19,EV,820,3271
15:52:00,2013-02-19,9E,187,3452
17:16:00,2013-02-19,MQ,479,4429
18:03:00,2013-02-19,EV,335,5486
20:21:00,2013-02-19,AA,1085,1999
20:34:00,2013-02-19,AA,733,359
20:47:00,2013-02-19,AA,2446,145
22:00:00,2013-02-19,EV,866,4872
23:17:00,2013-02-19,EV,1215,4333
10:01:00,2013-02-20,B6,944,987
10:23:00,2013-02-20,EV,277,4409
11:01:00,2013-02-20,B6,1069,201
18:34:00,2013-02-20,AA,1389,763
19:15:00,2013-02-20,AA,1096,1467
20:22:00,2013-02-20,VX,2475,413
23:23:00,2013-02-20,MQ,431,4507
07:45:00,2013-02-21,US,184,2116
10:39:00,2013-02-21,AA,1372,2083
15:21:00,2013-02-21,US,214,2177
16:15:00,2013-02-21,AA,1096,2253
16:22:00,2013-02-21,EV,199,4372
17:49:00,2013-02-21,B6,209,12
20:32:00,2013-02-21,B6,937,527
20:59:00,2013-02-21,B6,2248,711
22:00:00,2013-02-21,EV,282,4216
22:43:00,2013-02-21,9E,425,3899
23:42:00,2013-02-21,B6,1626,97
12:59:00,2013-02-22,UA,1620,405
14:40:00,2013-02-22,UA,1065,1147
16:55:00,2013-02-22,9E,184,3658
19:29:00,2013-02-22,UA,404,1023
19:49:00,2013-02-22,DL,502,2331
21:47:00,2013-02-22,DL,1598,329
08:49:00,2013-02-23,DL,746,575
09:04:00,2013-02-23,EV,143,4199
13:00:00,2013-02-23,VX,2475,407
16:37:00,2013-02-23,DL,760,2043
18:08:00,2013-02-23,9E,213,3393
18:16:00,2013-02-23,AA,1089,1769
23:46:00,2013-02-23,VX,2475,415
11:38:00,2013-02-24,DL,1069,1271
13:56:00,2013-02-24,B6,2586,641
15:58:00,2013-02-24,B6,273,602
17:13:00,2013-02-24,DL,762,2347
17:41:00,2013-02-24,B6,1041,347
18:06:00,2013-02-24,DL,1076,2079
21:07:00,2013-02-24,AA,1598,1635
12:51:00,2013-02-25,MQ,479,4485
21:25:00,2013-02-25,AA,2454,119
23:40:00,2013-02-25,UA,2586,389
08:40:00,2013-02-26,B6,209,44
09:33:00,2013-02-26,DL,1990,1415
12:28:00,2013-02-26,AA,1389,721
15:02:00,2013-02-26,EV,748,4275
15:42:00,2013-02-26,EV,229,6165
17:42:00,2013-02-26,UA,1605,3
18:32:00,2013-02-26,DL,1020,1619
19:36:00,2013-02-26,DL,1089,161
22:00:00,2013-02-26,EV,282,4216
08:42:00,2013-02-27,FL,762,345
11:53:00,2013-02-27,DL,746,485
14:09:00,2013-02-27,MQ,479,4485
18:32:00,2013-02-27,UA,2425,1200
20:01:00,2013-02-27,UA,2454,342
08:26:00,2013-02-28,US,529,1281
08:47:00,2013-02-28,US,184,2118
12:08:00,2013-02-28,UA,1416,758
12:45:00,2013-02-28,AA,1096,1871
13:18:00,2013-02-28,MQ,1020,4646
13:58:00,2013-02-28,EV,199,4129
13:59:00,2013-02-28,UA,1634,1519
14:53:00,2013-02-28,MQ,431,4475
15:35:00,2013-02-28,EV,569,4687
17:38:00,2013-02-28,B6,200,1176
19:20:00,2013-02-28,DL,1089,161
19:23:00,2013-02-28,DL,1598,315
19:47:00,2013-02-28,B6,2465,359
20:47:00,2013-02-28,DL,762,1047
21:38:00,2013-02-28,DL,762,947
23:44:00,2013-02-28,EV,594,4572
06:51:00,2013-03-01,US,214,2161
12:11:00,2013-03-01,US,184,2124
13:15:00,2013-03-01,DL,1020,2219
15:35:00,2013-03-01,B6,187,1010
17:56:00,2013-03-01,AA,187,1790
19:25:00,2013-03-01,WN,711,732
09:58:00,2013-03-02,MQ,479,4490
10:25:00,2013-03-02,B6,264,20
10:35:00,2013-03-02,AA,1069,825
13:10:00,2013-03-02,UA,997,470
15:07:00,2013-03-02,B6,273,602
21:22:00,2013-03-02,AS,2402,7
10:17:00,2013-03-03,B6,1035,361
12:06:00,2013-03-03,US,529,1103
13:34:00,2013-03-03,DL,1047,1903
13:45:00,2013-03-03,DL,746,401
15:03:00,2013-03-03,UA,719,1646
19:33:00,2013-03-03,US,2153,35
21:49:00,2013-03-03,AA,187,1762
08:40:00,2013-03-04,DL,762,2057
09:14:00,2013-03-04,UA,997,1115
09:21:00,2013-03-04,UA,2565,421
10:16:00,2013-03-04,US,541,487
10:30:00,2013-03-04,DL,2475,763
18:42:00,2013-03-04,DL,1020,1619
19:37:00,2013-03-04,VX,2586,27
19:50:00,2013-03-04,B6,1069,15
20:30:00,2013-03-04,DL,335,1129
21:24:00,2013-03-04,EV,628,4663
11:14:00,2013-03-05,EV,228,5711
11:54:00,2013-03-05,EV,569,4107
12:54:00,2013-03-05,AA,1598,413
13:46:00,2013-03-05,MQ,719,3697
16:22:00,2013-03-05,DL,762,2247
16:42:00,2013-03-05,MQ,340,4333
17:52:00,2013-03-05,EV,246,4255
19:23:00,2013-03-05,WN,764,551
10:17:00,2013-03-06,DL,1020,2119
14:07:00,2013-03-06,MQ,1020,4646
18:42:00,2013-03-06,UA,2425,1200
20:25:00,2013-03-06,DL,335,1129
20:28:00,2013-03-06,AA,1089,543
21:24:00,2013-03-06,EV,628,4663
21:56:00,2013-03-06,EV,277,4130
22:44:00,2013-03-06,DL,2153,1345
02:01:00,2013-03-07,UA,1585,1071
02:50:00,2013-03-07,B6,1598,701
10:50:00,2013-03-07,B6,301,108
11:42:00,2013-03-07,AA,2586,59
13:19:00,2013-03-07,B6,1023,545
21:21:00,2013-03-07,MQ,483,3783
21:43:00,2013-03-07,EV,602,4410
23:57:00,2013-03-07,B6,2475,677
00:07:00,2013-03-08,AA,1005,1787
00:20:00,2013-03-08,MQ,764,4660
11:22:00,2013-03-08,DL,502,181
19:27:00,2013-03-08,EV,277,4158
22:41:00,2013-03-08,EV,284,4353
08:25:00,2013-03-09,FL,762,345
08:38:00,2013-03-09,AA,1096,1837
12:11:00,2013-03-09,UA,2402,1698
14:36:00,2013-03-09,AA,1085,1623
16:17:00,2013-03-09,EV,1008,4975
18:32:00,2013-03-09,B6,1598,705
18:43:00,2013-03-09,EV,296,5472
21:21:00,2013-03-09,9E,509,3470
08:34:00,2013-03-10,B6,209,44
12:39:00,2013-03-10,AA,1096,1871
14:49:00,2013-03-10,US,544,1459
17:00:00,2013-03-10,UA,1065,339
19:38:00,2013-03-10,UA,719,1246
19:39:00,2013-03-10,UA,2425,1228
19:55:00,2013-03-10,DL,1969,1185
20:16:00,2013-03-10,B6,2153,179
20:20:00,2013-03-10,UA,1400,1712
20:30:00,2013-03-10,EV,1092,4390
22:06:00,2013-03-10,EV,1215,4333
12:45:00,2013-03-11,B6,1080,1639
12:52:00,2013-03-11,MQ,502,4589
15:49:00,2013-03-11,EV,569,4687
19:36:00,2013-03-11,AA,1069,1039
20:35:00,2013-03-11,MQ,184,3944
21:49:00,2013-03-11,UA,2586,389
00:27:00,2013-03-12,AA,1372,2075
07:58:00,2013-03-12,MQ,502,4401
08:03:00,2013-03-12,UA,404,579
08:12:00,2013-03-12,MQ,762,4650
12:04:00,2013-03-12,MQ,431,4471
13:07:00,2013-03-12,B6,1598,403
20:01:00,2013-03-12,WN,711,3872
08:28:00,2013-03-13,EV,645,4250
12:57:00,2013-03-13,B6,200,1174
13:38:00,2013-03-13,AA,2586,179
16:36:00,2013-03-13,WN,711,142
16:53:00,2013-03-13,AA,1372,883
19:23:00,2013-03-13,DL,762,1499
19:43:00,2013-03-13,AA,2446,145
19:59:00,2013-03-13,9E,1029,3542
20:26:00,2013-03-13,AA,2586,85
08:25:00,2013-03-14,UA,200,1199
08:40:00,2013-03-14,AA,1389,707
11:23:00,2013-03-14,B6,273,600
14:20:00,2013-03-14,EV,199,4129
15:26:00,2013-03-14,UA,1416,749
17:34:00,2013-03-14,UA,1620,1287
18:00:00,2013-03-14,YV,229,3788
18:51:00,2013-03-14,UA,733,566
19:31:00,2013-03-14,AA,1389,773
19:57:00,2013-03-14,AA,2475,181
20:12:00,2013-03-14,B6,2465,359
21:16:00,2013-03-14,DL,746,926
23:31:00,2013-03-14,EV,1325,4204
09:14:00,2013-03-15,US,214,2165
10:31:00,2013-03-15,EV,1131,4140
10:39:00,2013-03-15,DL,760,269
11:00:00,2013-03-15,9E,427,4220
13:02:00,2013-03-15,UA,1634,1519
13:29:00,2013-03-15,DL,1047,1903
14:52:00,2013-03-15,B6,1428,625
17:12:00,2013-03-15,DL,1020,1819
17:31:00,2013-03-15,B6,740,917
23:22:00,2013-03-15,UA,1085,1680
23:59:00,2013-03-15,B6,2576,91
07:20:00,2013-03-16,B6,301,208
09:29:00,2013-03-16,AA,1389,711
11:57:00,2013-03-16,US,529,1036
15:38:00,2013-03-16,MQ,502,4564
16:45:00,2013-03-16,DL,746,935
00:05:00,2013-03-17,B6,937,927
09:08:00,2013-03-17,AA,1085,1895
10:31:00,2013-03-17,AA,2475,33
16:47:00,2013-03-17,MQ,479,4429
18:29:00,2013-03-17,EV,266,4701
18:51:00,2013-03-17,UA,2454,1665
01:04:00,2013-03-18,DL,187,985
01:49:00,2013-03-18,EV,416,5681
08:20:00,2013-03-18,EV,488,5068
10:00:00,2013-03-18,9E,569,3879
10:03:00,2013-03-18,UA,1620,495
10:47:00,2013-03-18,9E,740,3521
15:33:00,2013-03-18,EV,116,4118
15:54:00,2013-03-18,AA,1096,2253
18:03:00,2013-03-18,DL,1107,1344
10:07:00,2013-03-19,UA,1065,1701
10:49:00,2013-03-19,FL,762,346
14:02:00,2013-03-19,US,541,1443
18:30:00,2013-03-19,EV,488,4517
18:58:00,2013-03-19,US,214,2183
19:27:00,2013-03-19,EV,229,5746
23:51:00,2013-03-19,EV,605,4570
01:27:00,2013-03-20,B6,950,399
04:15:00,2013-03-20,B6,1576,727
15:56:00,2013-03-20,EV,228,5712
16:34:00,2013-03-20,MQ,425,4172
19:26:00,2013-03-20,AA,1389,773
20:14:00,2013-03-20,DL,502,2131
21:41:00,2013-03-20,9E,213,3395
22:34:00,2013-03-20,DL,1080,1433
23:13:00,2013-03-20,EV,116,4276
08:41:00,2013-03-21,DL,760,1743
09:44:00,2013-03-21,B6,1576,725
11:03:00,2013-03-21,F9,1620,835
11:15:00,2013-03-21,DL,1035,2395
11:16:00,2013-03-21,WN,725,2074
12:06:00,2013-03-21,MQ,213,3792
14:10:00,2013-03-21,DL,488,1544
16:33:00,2013-03-21,EV,199,4372
18:33:00,2013-03-21,9E,589,3442
20:41:00,2013-03-21,UA,2454,1139
08:47:00,2013-03-22,DL,1183,2006
10:14:00,2013-03-22,MQ,431,4521
19:42:00,2013-03-22,EV,872,4202
20:01:00,2013-03-22,MQ,444,4517
20:40:00,2013-03-22,WN,764,962
22:21:00,2013-03-22,EV,143,4566
11:52:00,2013-03-23,UA,2402,1581
15:48:00,2013-03-23,US,184,2132
23:20:00,2013-03-23,UA,1065,1292
09:31:00,2013-03-24,B6,1182,117
10:24:00,2013-03-24,DL,746,807
11:29:00,2013-03-24,EV,529,4161
11:37:00,2013-03-24,AA,1389,717
12:03:00,2013-03-24,B6,1005,59
15:36:00,2013-03-24,AA,1372,1853
19:26:00,2013-03-24,UA,719,1246
19:48:00,2013-03-24,AA,1096,1467
20:30:00,2013-03-24,UA,200,1064
23:57:00,2013-03-24,UA,1085,1680
03:13:00,2013-03-25,VX,2475,415
09:55:00,2013-03-25,EV,416,4548
11:23:00,2013-03-25,DL,1035,2395
13:18:00,2013-03-25,UA,2454,1735
15:30:00,2013-03-25,B6,1428,625
17:25:00,2013-03-25,MQ,665,4309
17:31:00,2013-03-25,9E,184,4135
17:38:00,2013-03-25,MQ,764,4622
20:25:00,2013-03-25,WN,738,3696
21:56:00,2013-03-25,B6,228,1307
