flight_number,airline,passengers,arrival_date,arrival_time
1174,DL,1035,20130119,19000101145300
1685,DL,950,20130119,19000101152700
1491,US,544,20130119,19000101202900
9,B6,944,20130119,19000101204800
1429,DL,2248,20130120,19000101105200
615,B6,828,20130120,19000101161800
1499,DL,762,20130120,19000101191300
512,UA,2586,20130120,19000101205300
4397,EV,1092,20130120,19000101210300
1020,B6,187,20130120,19000101214700
381,B6,1076,20130120,19000101224400
115,B6,1182,20130121,19000101001000
3405,9E,213,20130121,19000101094400
4537,EV,946,20130121,19000101102500
431,B6,1047,20130121,19000101165300
3267,EV,284,20130121,19000101175700
2019,DL,1020,20130121,19000101200800
711,AA,1389,20130122,19000101092600
4537,EV,946,20130122,19000101102800
763,DL,2475,20130122,19000101103100
1175,UA,1068,20130122,19000101175700
1085,B6,541,20130122,19000101184000
91,DL,2248,20130122,19000101184500
3985,MQ,589,20130122,19000101190700
947,DL,762,20130122,19000101214100
731,DL,502,20130123,19000101075500
5711,EV,228,20130123,19000101111400
4582,MQ,544,20130123,19000101113500
2395,DL,1035,20130123,19000101113700
1573,DL,963,20130123,19000101123000
1000,UA,1085,20130123,19000101152100
4572,EV,594,20130123,19000101164000
341,AA,733,20130123,19000101175200
3985,MQ,589,20130123,19000101182200
1085,B6,541,20130123,19000101182800
157,B6,944,20130123,19000101184300
161,WN,1605,20130123,19000101193400
3483,WN,1411,20130124,19000101101000
4230,EV,605,20130124,19000101111800
327,AA,733,20130124,19000101130000
143,B6,1028,20130124,19000101195600
2139,DL,1096,20130124,19000101222600
633,WN,711,20130124,19000101223100
4348,EV,1008,20130124,19000101232400
235,UA,937,20130125,19000101100600
451,UA,1400,20130125,19000101104200
59,AA,2586,20130125,19000101112900
714,UA,1085,20130125,19000101114800
715,B6,1598,20130125,19000101115900
112,UA,2475,20130125,19000101121400
642,UA,2586,20130125,19000101142400
431,B6,1047,20130125,19000101163100
4215,WN,711,20130125,19000101171100
507,B6,1065,20130126,19000101090200
1641,UA,1416,20130126,19000101102800
4090,EV,748,20130126,19000101111600
717,AA,1389,20130126,19000101113800
327,AA,733,20130126,19000101124900
104,B6,301,20130126,19000101225400
469,WN,764,20130127,19000101110300
4663,EV,212,20130127,19000101111600
731,AA,1389,20130127,19000101130500
1344,DL,1107,20130127,19000101163500
5164,EV,1008,20130127,19000101165900
3985,MQ,589,20130127,19000101175100
4674,MQ,419,20130127,19000101195400
217,B6,2465,20130127,19000101212700
3223,WN,725,20130128,19000101071800
4534,MQ,1147,20130128,19000101093100
298,UA,2454,20130128,19000101104400
4601,MQ,764,20130128,19000101133600
1174,B6,200,20130128,19000101142600
3459,9E,765,20130128,19000101183300
345,AA,733,20130128,19000101190000
2138,US,184,20130128,19000101190600
691,UA,733,20130128,19000101191700
4277,9E,290,20130128,19000101200100
3375,9E,1587,20130128,19000101210000
891,UA,1416,20130128,19000101220700
1142,UA,200,20130129,19000101080400
517,B6,937,20130129,19000101102200
1665,UA,1400,20130129,19000101103500
2169,US,214,20130129,19000101105800
1539,UA,1372,20130129,19000101110300
4107,EV,820,20130129,19000101111200
2043,DL,760,20130129,19000101155900
3609,9E,94,20130129,19000101210700
3439,9E,589,20130130,19000101012900
385,UA,719,20130130,19000101110600
181,B6,2446,20130130,19000101113400
4240,EV,282,20130130,19000101122700
1625,UA,1605,20130130,19000101133500
2173,US,214,20130130,19000101134900
85,AA,2586,20130130,19000101184000
36,B6,264,20130130,19000101192300
1473,DL,963,20130130,19000101201200
408,WN,764,20130130,19000101204900
4661,MQ,762,20130130,19000101205500
1165,UA,2454,20130130,19000101213600
4517,MQ,444,20130130,19000101214300
181,B6,2446,20130131,19000101122000
179,AA,2586,20130131,19000101134300
2181,US,214,20130131,19000101171400
4588,EV,209,20130131,19000101214500
4401,MQ,502,20130201,19000101075300
4691,EV,533,20130201,19000101132400
4553,MQ,419,20130201,19000101132700
1853,AA,1372,20130201,19000101153600
2041,AA,1089,20130201,19000101155300
3985,MQ,589,20130201,19000101181600
36,B6,264,20130201,19000101184500
4480,EV,319,20130201,19000101190600
1429,US,544,20130202,19000101103200
799,UA,2586,20130202,19000101105500
55,VX,2378,20130202,19000101140400
695,AA,1521,20130202,19000101200500
11,VX,2586,20130203,19000101111300
887,US,529,20130203,19000101120500
1942,DL,746,20130203,19000101180100
4348,EV,1008,20130203,19000101225000
4099,EV,872,20130204,19000101093900
219,B6,541,20130204,19000101095500
33,AA,2475,20130204,19000101102800
20,B6,264,20130204,19000101104500
181,DL,502,20130204,19000101120200
4264,EV,266,20130204,19000101124400
2219,DL,1020,20130204,19000101132300
349,FL,762,20130204,19000101163600
2231,DL,502,20130204,19000101183600
4413,MQ,1147,20130204,19000101200600
623,FL,762,20130204,19000101200800
2391,DL,1005,20130204,19000101214600
530,WN,725,20130204,19000101220600
4519,EV,169,20130204,19000101225900
2047,DL,762,20130205,19000101103600
1277,US,544,20130205,19000101120400
164,UA,1400,20130205,19000101162100
4571,EV,284,20130205,19000101170500
393,B6,950,20130205,19000101183000
750,UA,1504,20130205,19000101190800
1305,B6,228,20130206,19000101085200
2169,US,214,20130206,19000101111700
781,DL,762,20130206,19000101151400
3823,MQ,213,20130206,19000101164100
4316,EV,169,20130206,19000101180200
1139,UA,719,20130206,19000101194100
3320,9E,301,20130206,19000101212900
155,B6,944,20130206,19000101214300
1162,UA,719,20130207,19000101093900
1194,UA,1400,20130207,19000101121400
133,B6,1074,20130207,19000101143800
1612,UA,1372,20130207,19000101154900
1010,B6,187,20130207,19000101155800
35,US,2153,20130207,19000101194100
645,FL,762,20130207,19000101213700
2167,US,214,20130208,19000101102600
731,AA,1389,20130208,19000101132800
406,UA,1400,20130208,19000101135400
2044,DL,1096,20130208,19000101142400
1161,B6,1035,20130208,19000101165500
4491,MQ,419,20130208,19000101171900
123,US,529,20130209,19000101182400
1522,UA,2565,20130209,19000101193800
4662,MQ,762,20130209,19000101221400
3369,9E,1182,20130209,19000101221700
529,B6,937,20130209,19000101233400
4181,EV,1092,20130210,19000101171500
389,WN,725,20130210,19000101193500
3716,9E,488,20130210,19000101202500
4133,EV,594,20130210,19000101220500
951,DL,760,20130210,19000101221500
677,B6,2475,20130211,19000101001600
421,UA,2565,20130211,19000101093900
2279,AA,1096,20130211,19000101101000
1415,DL,1990,20130211,19000101102200
1117,UA,937,20130211,19000101111000
301,DL,1598,20130211,19000101125700
2219,DL,1020,20130211,19000101135600
537,B6,997,20130211,19000101204900
3792,MQ,213,20130212,19000101120000
407,VX,2475,20130212,19000101122100
717,B6,1598,20130212,19000101125100
4475,MQ,431,20130212,19000101144900
83,B6,2422,20130212,19000101163400
685,UA,733,20130212,19000101163900
2115,DL,1096,20130212,19000101183700
537,B6,997,20130212,19000101184800
891,WN,1411,20130212,19000101200100
4224,EV,725,20130212,19000101210700
1066,UA,200,20130212,19000101222600
21,B6,1005,20130213,19000101000500
4534,MQ,1147,20130213,19000101100100
1701,UA,1065,20130213,19000101100200
471,UA,1068,20130213,19000101141100
2177,US,214,20130213,19000101150800
505,B6,1065,20130213,19000101162900
1016,B6,187,20130213,19000101190000
399,B6,950,20130214,19000101004500
638,UA,1400,20130214,19000101075000
1507,US,529,20130214,19000101084300
111,WN,725,20130214,19000101091600
4497,EV,284,20130214,19000101094800
1855,AA,888,20130214,19000101101300
4701,EV,284,20130214,19000101134100
4561,EV,284,20130214,19000101171400
1116,UA,200,20130214,19000101172400
399,UA,2454,20130214,19000101200000
177,AA,2586,20130214,19000101211300
197,B6,2248,20130215,19000101124200
3289,9E,187,20130215,19000101125000
2247,DL,762,20130215,19000101163000
2140,US,184,20130215,19000101194400
4543,EV,1017,20130215,19000101211900
4312,EV,199,20130215,19000101211900
6,DL,1990,20130215,19000101221600
4119,EV,277,20130215,19000101224500
3267,EV,199,20130215,19000101230000
21,B6,1005,20130215,19000101233400
43,B6,944,20130216,19000101010500
4963,EV,1008,20130216,19000101075700
1162,UA,2227,20130216,19000101115600
3,UA,200,20130216,19000101125700
1529,US,544,20130216,19000101171100
1585,DL,950,20130216,19000101203000
1635,AA,1598,20130216,19000101204700
701,B6,1598,20130217,19000101031300
373,B6,1076,20130217,19000101134200
76,UA,200,20130217,19000101172800
3885,9E,94,20130217,19000101174000
1411,DL,1069,20130217,19000101185200
147,B6,1074,20130217,19000101223400
4088,EV,416,20130218,19000101080100
3422,9E,187,20130218,19000101095200
57,B6,1028,20130218,19000101123500
337,AA,733,20130218,19000101163400
1729,DL,2248,20130218,19000101224500
2245,DL,1089,20130219,19000101110700
4686,EV,1092,20130219,19000101112100
4577,MQ,544,20130219,19000101154600
509,UA,1620,20130219,19000101192700
623,FL,762,20130219,19000101201900
139,B6,1074,20130219,19000101212100
29,VX,2586,20130219,19000101224400
1879,DL,1076,20130220,19000101100200
1307,B6,228,20130220,19000101194200
5711,EV,228,20130221,19000101111200
4220,9E,427,20130221,19000101111700
59,AA,2586,20130221,19000101113600
602,B6,273,20130221,19000101150400
1073,AA,1096,20130221,19000101170400
137,B6,1074,20130221,19000101191700
1429,DL,2248,20130222,19000101111100
2099,AA,1096,20130222,19000101142900
83,B6,2422,20130222,19000101162200
4372,EV,199,20130222,19000101162900
1053,B6,340,20130222,19000101164200
3658,9E,184,20130222,19000101165500
527,B6,937,20130222,19000101205700
1433,US,544,20130223,19000101084100
371,B6,1076,20130223,19000101084500
4305,EV,488,20130223,19000101162800
349,FL,762,20130223,19000101165000
141,B6,1028,20130223,19000101175800
1547,DL,762,20130224,19000101093300
4582,MQ,544,20130224,19000101110900
1580,UA,1400,20130224,19000101120400
1790,AA,187,20130224,19000101184700
342,UA,2454,20130224,19000101201400
4399,EV,416,20130224,19000101202200
4554,EV,1092,20130224,19000101210500
883,UA,1620,20130225,19000101102600
4315,EV,1131,20130225,19000101102700
731,AA,1389,20130225,19000101134800
1672,UA,937,20130225,19000101181200
894,US,544,20130225,19000101191400
459,UA,719,20130225,19000101193200
547,B6,1023,20130225,19000101204700
1915,DL,2422,20130226,19000101103700
4471,MQ,431,20130226,19000101122000
366,WN,888,20130226,19000101124800
315,DL,1598,20130226,19000101175000
108,UA,2475,20130226,19000101184600
2143,DL,1096,20130227,19000101002200
825,AA,1069,20130227,19000101105100
735,WN,711,20130227,19000101133500
4420,EV,416,20130227,19000101144300
950,DL,1076,20130227,19000101145000
1010,B6,187,20130227,19000101171700
4321,EV,445,20130227,19000101173500
2231,DL,502,20130227,19000101190900
1790,AA,187,20130227,19000101192900
703,B6,1598,20130227,19000101195100
1658,UA,2133,20130227,19000101212200
430,WN,1411,20130227,19000101212300
329,DL,1598,20130227,19000101220600
547,B6,1023,20130227,19000101221700
4626,EV,1008,20130228,19000101080500
4019,9E,288,20130228,19000101194900
884,DL,1620,20130228,19000101201700
4405,EV,708,20130301,19000101122100
4158,EV,277,20130301,19000101164000
705,B6,1598,20130301,19000101183600
4900,EV,488,20130301,19000101191400
430,WN,1411,20130301,19000101204700
1043,DL,2422,20130301,19000101213400
695,UA,733,20130301,19000101215500
147,B6,1074,20130301,19000101230300
3697,MQ,719,20130302,19000101141900
3739,9E,94,20130302,19000101142400
930,DL,1076,20130302,19000101150200
1345,DL,2153,20130302,19000101220800
1465,DL,2586,20130303,19000101004900
4558,MQ,419,20130303,19000101104600
705,B6,1598,20130303,19000101183500
1446,UA,719,20130303,19000101190300
620,FL,762,20130303,19000101190600
4661,EV,569,20130303,19000101213800
1621,UA,2434,20130303,19000101221000
1838,AA,187,20130304,19000101091500
19,AA,2475,20130304,19000101132800
32,B6,264,20130304,19000101140900
4434,EV,209,20130304,19000101150200
4357,EV,1167,20130304,19000101181200
1177,UA,733,20130304,19000101194500
3818,EV,631,20130304,19000101211500
4660,MQ,764,20130304,19000101222200
2118,US,184,20130305,19000101084800
1815,AA,944,20130305,19000101093700
4558,MQ,419,20130305,19000101103400
1605,UA,200,20130305,19000101131400
450,US,2153,20130305,19000101131800
5712,EV,228,20130305,19000101150700
4596,EV,872,20130305,19000101165400
623,FL,762,20130305,19000101200300
201,B6,1069,20130306,19000101101600
197,B6,2248,20130306,19000101121300
1010,B6,187,20130306,19000101153200
337,AA,733,20130306,19000101163300
963,DL,2475,20130306,19000101180100
369,B6,1035,20130306,19000101191800
1129,DL,335,20130306,19000101202500
1221,UA,1372,20130306,19000101204600
155,B6,944,20130306,19000101215800
501,B6,1069,20130307,19000101083300
201,B6,1069,20130307,19000101095200
1073,AA,1096,20130307,19000101165500
85,AA,2586,20130307,19000101185000
4700,EV,529,20130307,19000101235800
852,UA,1400,20130308,19000101001600
394,UA,733,20130308,19000101152600
963,DL,2475,20130308,19000101180400
3,WN,1605,20130308,19000101192300
355,UA,937,20130308,19000101203800
1635,AA,1598,20130308,19000101205100
1935,DL,1010,20130308,19000101212700
1129,DL,335,20130308,19000101222500
989,B6,1069,20130308,19000101230800
807,DL,746,20130309,19000101094100
219,B6,541,20130309,19000101094800
389,B6,950,20130309,19000101103100
4354,EV,212,20130310,19000101072100
2047,DL,762,20130310,19000101101800
2143,DL,1089,20130310,19000101105500
241,UA,1400,20130310,19000101115800
5273,EV,335,20130310,19000101123800
3267,EV,266,20130310,19000101131100
1375,DL,1990,20130310,19000101151500
1685,DL,950,20130310,19000101161200
1467,AA,1096,20130310,19000101192600
4576,MQ,544,20130311,19000101082000
1705,WN,1605,20130311,19000101095500
20,B6,264,20130311,19000101101800
835,F9,1620,20130311,19000101104200
545,B6,1023,20130311,19000101135400
991,B6,1028,20130311,19000101152700
4105,9E,228,20130311,19000101163000
2181,US,214,20130311,19000101170800
1773,DL,1990,20130311,19000101190400
2331,DL,502,20130311,19000101191900
1712,UA,1400,20130311,19000101202100
512,UA,2586,20130311,19000101212000
985,DL,187,20130311,19000101212600
4381,EV,319,20130312,19000101080000
1276,UA,1504,20130312,19000101094000
983,B6,1010,20130312,19000101094100
4485,MQ,479,20130312,19000101131600
4286,EV,277,20130312,19000101131700
4703,EV,605,20130312,19000101174400
4357,EV,1167,20130312,19000101190800
1016,B6,187,20130312,19000101205900
4130,EV,277,20130312,19000101220600
2159,DL,944,20130312,19000101220700
83,DL,1069,20130312,19000101224400
4065,9E,659,20130313,19000101115000
621,UA,719,20130313,19000101145900
935,DL,746,20130313,19000101163000
1708,UA,1608,20130313,19000101171700
4983,EV,461,20130313,19000101171900
95,DL,760,20130313,19000101180900
2231,DL,502,20130313,19000101184800
369,B6,1035,20130313,19000101193700
629,B6,1428,20130314,19000101001500
1718,UA,937,20130314,19000101111200
1223,UA,2454,20130314,19000101113900
212,UA,1605,20130314,19000101170900
963,DL,2475,20130314,19000101175400
4413,MQ,1147,20130314,19000101203900
3525,9E,740,20130314,19000101214400
208,B6,301,20130315,19000101072500
4691,EV,533,20130315,19000101104200
991,B6,1028,20130315,19000101154400
4309,MQ,665,20130315,19000101171800
1287,UA,1620,20130315,19000101172800
2131,DL,502,20130315,19000101203200
354,FL,397,20130315,19000101220400
871,WN,711,20130316,19000101072400
901,B6,1069,20130316,19000101114000
3822,EV,212,20130316,19000101170200
1275,B6,636,20130316,19000101171000
4398,EV,284,20130316,19000101172700
5714,EV,228,20130316,19000101201600
21,AA,2475,20130316,19000101222500
3899,9E,425,20130316,19000101223600
4449,MQ,213,20130316,19000101230300
552,UA,2402,20130316,19000101233200
2006,DL,1183,20130317,19000101090300
56,B6,266,20130317,19000101100500
3521,9E,740,20130317,19000101101400
4065,9E,659,20130317,19000101114900
450,US,2153,20130317,19000101122800
1544,DL,488,20130317,19000101143200
673,B6,2475,20130317,19000101143500
2444,WN,725,20130317,19000101151100
4357,9E,290,20130317,19000101175400
5472,EV,296,20130317,19000101215300
1729,DL,2248,20130318,19000101024200
4157,EV,1134,20130318,19000101101300
649,UA,404,20130318,19000101102900
2083,AA,1372,20130318,19000101103100
288,UA,1372,20130318,19000101104100
4582,MQ,544,20130318,19000101113900
181,B6,2446,20130318,19000101120500
1791,WN,872,20130318,19000101133900
1183,UA,1068,20130318,19000101135600
4333,MQ,340,20130318,19000101164300
161,DL,1089,20130318,19000101200100
3353,9E,509,20130319,19000101094000
24,B6,266,20130319,19000101120600
1581,UA,2402,20130319,19000101122000
695,DL,944,20130319,19000101143600
1116,UA,200,20130319,19000101172100
355,UA,937,20130319,19000101173000
431,B6,1047,20130319,19000101174200
1492,UA,719,20130319,19000101174700
63,B6,1005,20130319,19000101192400
157,B6,944,20130319,19000101192600
4525,MQ,1147,20130319,19000101192800
4333,EV,1215,20130319,19000101224400
104,B6,301,20130319,19000101231300
20,B6,264,20130320,19000101101700
1625,US,544,20130320,19000101131900
1551,UA,997,20130320,19000101143900
1624,UA,1065,20130320,19000101192200
645,B6,2586,20130320,19000101232200
2161,US,214,20130321,19000101065200
1273,B6,636,20130321,19000101100700
1004,B6,187,20130321,19000101101500
615,B6,828,20130321,19000101162600
3354,9E,187,20130321,19000101173900
4277,9E,290,20130321,19000101193600
629,B6,1428,20130322,19000101002500
4471,EV,529,20130322,19000101083100
1109,DL,1010,20130322,19000101104900
2143,DL,1089,20130322,19000101110700
4948,EV,269,20130322,19000101112300
1,AA,2475,20130322,19000101115900
4161,EV,529,20130322,19000101121500
4188,EV,645,20130322,19000101131600
695,DL,944,20130322,19000101140300
3826,EV,746,20130322,19000101151000
5712,EV,228,20130322,19000101161700
4373,EV,199,20130322,19000101192600
1039,AA,1069,20130322,19000101200800
1178,UA,1400,20130322,19000101201800
3444,9E,427,20130322,19000101212200
3340,9E,828,20130322,19000101220800
145,AA,2446,20130322,19000101221700
2119,DL,1020,20130323,19000101100000
807,DL,746,20130323,19000101103200
3815,9E,187,20130323,19000101153900
130,B6,301,20130323,19000101205600
359,B6,2465,20130323,19000101211200
3395,9E,213,20130323,19000101220600
1895,AA,1085,20130324,19000101090200
2171,US,214,20130324,19000101115400
4461,EV,1008,20130324,19000101151600
4983,EV,461,20130324,19000101160000
185,B6,2446,20130324,19000101193500
4299,EV,199,20130324,19000101194100
4710,EV,569,20130324,19000101200500
926,DL,746,20130324,19000101204700
5681,EV,416,20130324,19000101213200
2161,US,214,20130325,19000101065700
2118,US,184,20130325,19000101085900
4322,EV,725,20130325,19000101114500
5134,EV,488,20130325,19000101125700
595,UA,1605,20130325,19000101130100
3318,9E,301,20130325,19000101160900
1178,UA,1504,20130325,19000101181500
31,DL,2586,20130325,19000101201700
83,DL,1069,20130325,19000101222400
2190,DL,1089,20130325,19000101222800
112,WN,888,20130326,19000101080700
21,AS,2402,20130326,19000101095300
1061,B6,1521,20130326,19000101114800
1737,UA,1620,20130326,19000101124800
2175,US,214,20130326,19000101140700
1552,DL,1080,20130326,19000101145800
8,B6,301,20130326,19000101161300
4490,WN,888,20130326,19000101184600
1773,DL,1990,20130326,19000101184700
2185,US,214,20130326,19000101193500
947,DL,762,20130326,19000101213000
1071,UA,1585,20130327,19000101001100
11,B6,1069,20130327,19000101010400
1714,UA,1416,20130327,19000101081200
79,B6,944,20130327,19000101083400
183,DL,2422,20130327,19000101103100
2171,US,214,20130327,19000101120600
1081,US,529,20130327,19000101120800
1903,DL,1047,20130327,19000101134500
4583,EV,284,20130327,19000101163800
1275,B6,636,20130327,19000101165600
3881,9E,569,20130327,19000101182900
3696,WN,738,20130327,19000101202500
5594,EV,461,20130327,19000101212100
1577,UA,200,20130328,19000101073600
1547,DL,762,20130328,19000101091700
1525,UA,1068,20130328,19000101095200
2124,US,184,20130328,19000101120100
377,B6,1076,20130328,19000101161600
3523,9E,740,20130328,19000101174000
12,B6,209,20130328,19000101175400
1322,DL,2586,20130328,19000101184500
1854,DL,1076,20130328,19000101221700
5157,EV,585,20130328,19000101222800
3744,MQ,719,20130328,19000101230000
371,B6,1076,20130329,19000101084100
399,VX,2475,20130329,19000101102000
2074,WN,725,20130329,19000101104900
2395,DL,1035,20130329,19000101112000
739,AA,1389,20130329,19000101140800
505,B6,1065,20130329,19000101162400
3442,9E,589,20130329,19000101182900
3783,MQ,483,20130329,19000101210700
177,AA,2586,20130329,19000101221800
115,WN,725,20130329,19000101222400
4426,MQ,479,20130330,19000101142200
95,DL,760,20130330,19000101181500
3353,9E,509,20130331,19000101094400
2143,DL,1089,20130331,19000101105800
3795,MQ,719,20130331,19000101111600
1275,DL,1990,20130331,19000101140500
4552,EV,725,20130331,19000101164200
280,UA,2402,20130331,19000101202300
3744,MQ,719,20130331,19000101222600
1020,B6,187,20130331,19000101223000
801,B6,1069,20130331,19000101230400
87,B6,1990,20130331,19000101231100
4533,EV,282,20130401,19000101081600
4650,MQ,762,20130401,19000101083400
4709,EV,872,20130401,19000101094800
313,AA,733,20130401,19000101095000
4249,EV,195,20130401,19000101111100
3257,EV,820,20130401,19000101141100
1637,WN,1411,20130401,19000101160100
2231,DL,502,20130401,19000101190600
1139,UA,2454,20130401,19000101223000
381,B6,1076,20130401,19000101224300
4132,EV,1134,20130402,19000101011900
3353,9E,509,20130402,19000101095600
4558,MQ,419,20130402,19000101101200
797,UA,2475,20130402,19000101101900
1170,UA,1065,20130402,19000101121400
3697,MQ,719,20130402,19000101125800
4425,MQ,213,20130402,19000101130000
1737,UA,1620,20130402,19000101134500
133,B6,1074,20130402,19000101142500
3209,WN,1620,20130402,19000101150800
1231,DL,502,20130402,19000101163000
83,B6,2422,20130402,19000101163100
1107,UA,1605,20130402,19000101175700
1499,DL,762,20130402,19000101191800
1043,DL,2422,20130402,19000101192200
139,B6,1074,20130402,19000101195200
5705,EV,229,20130402,19000101203800
4126,EV,419,20130402,19000101212700
4663,EV,628,20130402,19000101221000
709,B6,1598,20130403,19000101091300
1290,UA,2565,20130403,19000101111400
2143,DL,1089,20130403,19000101111700
695,DL,944,20130403,19000101141000
4681,EV,445,20130403,19000101144900
4086,EV,284,20130403,19000101204200
4206,EV,266,20130403,19000101223400
815,WN,1411,20130404,19000101092900
4612,EV,1008,20130404,19000101152400
35,B6,1028,20130405,19000101005000
