flight_number,airline,passengers,arrival_date,arrival_time
4125,EV,605,20130101,19000101213900
1075,UA,2434,20130101,19000101214400
785,AA,1389,20130101,19000101214700
3320,9E,301,20130101,19000101214900
371,AA,733,20130101,19000101215000
1204,UA,404,20130101,19000101215400
1020,B6,187,20130101,19000101215600
4224,EV,725,20130101,19000101215700
1485,DL,950,20130101,19000101220000
269,AA,2422,20130101,19000101220300
1128,UA,1416,20130101,19000101220300
4555,MQ,479,20130101,19000101220600
2391,DL,1005,20130101,19000101221100
181,AA,2475,20130101,19000101221200
91,B6,2576,20130101,19000101221200
1629,DL,2248,20130101,19000101221200
3899,9E,425,20130101,19000101222300
4423,MQ,427,20130101,19000101222900
381,B6,1076,20130101,19000101223100
3744,MQ,719,20130101,19000101223700
177,AA,2586,20130101,19000101223800
6,DL,1990,20130101,19000101223800
4507,MQ,431,20130101,19000101224000
3361,9E,828,20130101,19000101224700
29,VX,2586,20130101,19000101224900
2075,AA,1372,20130101,19000101225800
87,DL,2475,20130101,19000101225900
1233,UA,1400,20130101,19000101231000
4660,MQ,764,20130101,19000101231200
541,DL,2153,20130101,19000101231500
299,UA,1372,20130101,19000101232100
359,B6,2465,20130101,19000101232800
926,UA,937,20130101,19000101232800
1613,AA,1598,20130101,19000101233600
399,B6,950,20130101,19000101233700
97,B6,1626,20130101,19000101234200
165,B6,2454,20130101,19000101234900
1018,B6,187,20130101,19000101235200
677,B6,2475,20130101,19000101235400
629,B6,1428,20130101,19000101235400
4333,EV,1215,20130101,19000101235800
4543,EV,1017,20130101,19000101235800
1615,UA,1504,20130101,19000101235800
529,B6,937,20130102,19000101000500
1615,UA,1504,20130102,19000101000800
1069,B6,1521,20130102,19000101001300
185,AA,2475,20130102,19000101003600
383,B6,1076,20130102,19000101004300
1071,UA,1585,20130102,19000101011000
1247,DL,762,20130102,19000101012200
701,B6,1598,20130102,19000101020800
43,B6,944,20130102,19000101022200
1030,US,529,20130102,19000101070300
1280,UA,733,20130102,19000101074700
4401,MQ,502,20130102,19000101074800
102,B6,301,20130102,19000101080400
2163,US,214,20130102,19000101080600
1453,UA,1400,20130102,19000101080900
4334,EV,463,20130102,19000101081400
4599,MQ,1020,20130102,19000101082000
3737,MQ,719,20130102,19000101082700
3829,EV,748,20130102,19000101083200
345,FL,762,20130102,19000101083800
1223,UA,733,20130102,19000101084400
1743,DL,760,20130102,19000101084600
1019,US,529,20130102,19000101085000
305,AA,733,20130102,19000101085100
421,UA,2565,20130102,19000101085100
1433,US,544,20130102,19000101085400
71,B6,1005,20130102,19000101085600
1172,B6,200,20130102,19000101090100
20,B6,264,20130102,19000101090200
3768,MQ,719,20130102,19000101090500
1077,UA,1085,20130102,19000101090600
371,B6,1076,20130102,19000101090900
4471,EV,529,20130102,19000101091700
389,B6,950,20130102,19000101093000
4418,MQ,213,20130102,19000101093300
392,UA,937,20130102,19000101093400
473,UA,1416,20130102,19000101093500
1547,DL,762,20130102,19000101094500
3845,EV,284,20130102,19000101094700
1879,DL,1076,20130102,19000101094800
4406,MQ,427,20130102,19000101095100
3383,9E,213,20130102,19000101095200
1383,DL,1035,20130102,19000101100500
908,UA,2133,20130102,19000101100500
2119,DL,1020,20130102,19000101100800
2003,DL,1096,20130102,19000101101500
807,DL,746,20130102,19000101101700
443,AA,1089,20130102,19000101102200
4521,MQ,431,20130102,19000101102700
423,UA,2434,20130102,19000101103900
11,VX,2586,20130102,19000101103900
643,B6,2586,20130102,19000101104300
869,DL,488,20130102,19000101105000
341,B6,1041,20130102,19000101105100
2267,AA,1096,20130102,19000101105200
709,B6,1598,20130102,19000101105300
756,UA,997,20130102,19000101105400
448,UA,404,20130102,19000101105400
914,DL,1620,20130102,19000101110000
3323,9E,509,20130102,19000101110300
4160,EV,1134,20130102,19000101110300
319,AA,733,20130102,19000101111300
1643,UA,1605,20130102,19000101111400
1167,DL,1005,20130102,19000101112600
1429,DL,2248,20130102,19000101112700
485,DL,746,20130102,19000101112800
3795,MQ,719,20130102,19000101112800
120,DL,2475,20130102,19000101113000
1271,DL,1069,20130102,19000101113300
1747,DL,762,20130102,19000101113500
4690,EV,605,20130102,19000101113500
2083,AA,1372,20130102,19000101113600
4709,EV,282,20130102,19000101114000
1067,UA,2454,20130102,19000101114200
1670,UA,2402,20130102,19000101114600
2124,US,184,20130102,19000101114700
553,B6,1068,20130102,19000101115400
572,UA,2475,20130102,19000101115400
59,B6,1005,20130102,19000101115700
1506,UA,2425,20130102,19000101115700
715,B6,1598,20130102,19000101120600
4388,EV,820,20130102,19000101121200
1103,US,529,20130102,19000101121500
4654,MQ,762,20130102,19000101121900
2319,DL,1020,20130102,19000101122300
1597,UA,1726,20130102,19000101122300
2392,WN,2133,20130102,19000101122600
1625,UA,1605,20130102,19000101123500
721,AA,1389,20130102,19000101124000
1529,DL,2248,20130102,19000101125000
1847,DL,762,20130102,19000101125100
4195,EV,628,20130102,19000101125300
1903,DL,1047,20130102,19000101125500
2343,DL,746,20130102,19000101125500
655,AA,1623,20130102,19000101130000
279,UA,1065,20130102,19000101130500
1031,DL,502,20130102,19000101131200
301,DL,1598,20130102,19000101131500
460,UA,2565,20130102,19000101132100
1563,UA,1416,20130102,19000101132800
1672,WN,169,20130102,19000101132800
4347,EV,266,20130102,19000101132900
641,B6,2586,20130102,19000101134300
4646,MQ,1020,20130102,19000101134300
373,B6,1076,20130102,19000101134400
19,AA,2475,20130102,19000101134700
4431,MQ,431,20130102,19000101134900
491,UA,1400,20130102,19000101140600
642,UA,2586,20130102,19000101140800
401,DL,746,20130102,19000101141100
3018,WN,872,20130102,19000101141800
4316,EV,143,20130102,19000101141900
569,UA,997,20130102,19000101142000
1757,AA,888,20130102,19000101142100
2099,AA,1096,20130102,19000101143000
4640,EV,533,20130102,19000101143000
215,B6,1608,20130102,19000101143100
133,B6,1074,20130102,19000101143100
1010,UA,2434,20130102,19000101143500
1705,DL,1183,20130102,19000101144100
4511,EV,246,20130102,19000101144100
1492,UA,1605,20130102,19000101145100
1037,UA,937,20130102,19000101145700
1459,US,544,20130102,19000101150100
25,VX,2586,20130102,19000101150400
2967,WN,725,20130102,19000101150900
27,B6,1005,20130102,19000101151300
51,HA,4983,20130102,19000101152500
348,FL,762,20130102,19000101153500
2253,AA,1096,20130102,19000101153800
5710,EV,229,20130102,19000101154200
781,DL,762,20130102,19000101154500
4577,MQ,544,20130102,19000101154800
2043,DL,760,20130102,19000101155200
1853,AA,1372,20130102,19000101155600
2132,US,184,20130102,19000101160800
1187,UA,719,20130102,19000101160900
4633,EV,266,20130102,19000101161600
1184,UA,404,20130102,19000101161800
4588,MQ,1020,20130102,19000101162400
3294,WN,1411,20130102,19000101163300
349,FL,762,20130102,19000101163400
1164,UA,1065,20130102,19000101165100
720,US,529,20130102,19000101165100
3369,9E,184,20130102,19000101165800
4372,EV,199,20130102,19000101171000
1122,UA,1023,20130102,19000101171500
315,DL,1598,20130102,19000101171800
3295,9E,301,20130102,19000101172400
4403,MQ,427,20130102,19000101172600
4309,MQ,665,20130102,19000101173200
12,B6,209,20130102,19000101173500
4579,MQ,544,20130102,19000101173600
1552,UA,2402,20130102,19000101174100
1687,UA,937,20130102,19000101174100
4669,MQ,762,20130102,19000101174300
1166,UA,997,20130102,19000101175000
141,B6,1028,20130102,19000101175500
4090,EV,569,20130102,19000101175500
4390,EV,284,20130102,19000101175700
1531,DL,1080,20130102,19000101180000
5675,EV,463,20130102,19000101180000
705,B6,1598,20130102,19000101180400
883,AA,1372,20130102,19000101180700
4576,EV,605,20130102,19000101180900
1695,UA,1400,20130102,19000101181400
341,AA,733,20130102,19000101182000
2347,DL,762,20130102,19000101182200
153,B6,944,20130102,19000101182300
917,B6,740,20130102,19000101182400
1997,DL,1035,20130102,19000101182400
1600,UA,2454,20130102,19000101183300
2521,WN,711,20130102,19000101183700
2231,DL,502,20130102,19000101183900
91,DL,2248,20130102,19000101184300
4133,EV,212,20130102,19000101184300
4181,EV,1092,20130102,19000101184500
627,UA,733,20130102,19000101184500
3372,9E,665,20130102,19000101184600
4525,MQ,1147,20130102,19000101184600
4,DL,944,20130102,19000101185000
667,DL,2454,20130102,19000101185300
379,UA,1068,20130102,19000101185300
85,AA,2586,20130102,19000101185900
1283,DL,2446,20130102,19000101190500
920,DL,1626,20130102,19000101190500
345,AA,733,20130102,19000101190800
1447,US,544,20130102,19000101190900
61,B6,1069,20130102,19000101191000
995,DL,585,20130102,19000101191100
1556,UA,1605,20130102,19000101191500
4323,MQ,290,20130102,19000101191600
1467,AA,1096,20130102,19000101191900
985,B6,1010,20130102,19000101192200
3944,MQ,184,20130102,19000101192600
3272,EV,282,20130102,19000101192900
1587,UA,1068,20130102,19000101193900
656,US,2133,20130102,19000101195000
857,DL,335,20130102,19000101195100
1053,UA,404,20130102,19000101195100
161,DL,1089,20130102,19000101195200
1158,UA,733,20130102,19000101195500
623,FL,762,20130102,19000101195900
179,AA,2586,20130102,19000101200300
1499,DL,762,20130102,19000101200300
575,AA,1747,20130102,19000101200600
1139,DL,762,20130102,19000101201200
185,B6,2446,20130102,19000101202600
1185,DL,1969,20130102,19000101202600
1339,DL,2454,20130102,19000101202800
924,DL,1029,20130102,19000101202900
3830,9E,636,20130102,19000101203300
181,AA,2475,20130102,19000101203300
1973,US,529,20130102,19000101203500
353,AA,733,20130102,19000101203700
1078,UA,1569,20130102,19000101203900
703,B6,1598,20130102,19000101204700
4649,MQ,1020,20130102,19000101205000
3807,EV,748,20130102,19000101205300
754,UA,2227,20130102,19000101210400
547,B6,1023,20130102,19000101211000
513,DL,2475,20130102,19000101211600
4092,EV,533,20130102,19000101211600
645,FL,762,20130102,19000101211900
1999,AA,1085,20130102,19000101212300
7,AS,2402,20130102,19000101213100
391,B6,950,20130102,19000101213200
3798,9E,541,20130102,19000101214300
35,US,2153,20130102,19000101214600
540,WN,711,20130102,19000101214600
155,B6,944,20130102,19000101214800
979,UA,2565,20130102,19000101214900
4462,EV,282,20130102,19000101215100
2131,DL,502,20130102,19000101215300
3899,9E,425,20130102,19000101215600
91,B6,2576,20130102,19000101215600
1715,DL,1183,20130102,19000101220000
21,AA,2475,20130102,19000101221600
4555,MQ,479,20130102,19000101221600
2391,DL,1005,20130102,19000101221800
4404,EV,160,20130102,19000101222100
3352,9E,589,20130102,19000101222500
4085,EV,1134,20130102,19000101222600
711,B6,2248,20130102,19000101222700
527,B6,937,20130102,19000101222700
4119,EV,277,20130102,19000101222700
1416,UA,2402,20130102,19000101222800
6,DL,1990,20130102,19000101223200
389,UA,2586,20130102,19000101223600
4507,MQ,431,20130102,19000101224000
1147,DL,762,20130102,19000101224900
381,B6,1076,20130102,19000101225300
927,UA,2133,20130102,19000101225500
4662,MQ,762,20130102,19000101225600
1433,DL,1080,20130102,19000101230200
115,B6,1182,20130102,19000101230500
1680,UA,1085,20130102,19000101230800
3364,9E,1182,20130102,19000101231400
541,DL,2153,20130102,19000101231500
1318,DL,1069,20130102,19000101233000
4276,EV,116,20130102,19000101234000
488,UA,1620,20130102,19000101234000
437,UA,1023,20130102,19000101234700
30,B6,264,20130102,19000101235000
1613,AA,1598,20130102,19000101235100
1595,UA,2454,20130102,19000101235100
629,B6,1428,20130102,19000101235300
4206,EV,284,20130102,19000101235800
4532,EV,628,20130103,19000101001900
629,B6,1428,20130103,19000101002700
383,B6,1076,20130103,19000101002900
30,B6,264,20130103,19000101003000
43,B6,944,20130103,19000101005000
1030,US,529,20130103,19000101065000
727,B6,1576,20130103,19000101070000
1833,US,96,20130103,19000101070000
1036,WN,169,20130103,19000101070900
4708,EV,725,20130103,19000101072400
1483,UA,200,20130103,19000101072400
3768,MQ,719,20130103,19000101072700
4518,MQ,431,20130103,19000101075100
328,UA,404,20130103,19000101075300
4401,MQ,502,20130103,19000101075600
731,DL,502,20130103,19000101075900
2163,US,214,20130103,19000101081500
3839,EV,748,20130103,19000101082700
79,B6,944,20130103,19000101084300
4576,MQ,544,20130103,19000101084300
49,B6,1028,20130103,19000101084600
338,UA,1620,20130103,19000101084700
461,DL,762,20130103,19000101085200
1433,US,544,20130103,19000101085300
125,B6,1069,20130103,19000101085800
550,UA,733,20130103,19000101090100
4246,EV,488,20130103,19000101090300
549,UA,719,20130103,19000101090500
1838,AA,187,20130103,19000101090700
3737,MQ,719,20130103,19000101091000
4122,EV,642,20130103,19000101091700
991,UA,1023,20130103,19000101092800
203,B6,2248,20130103,19000101093200
671,B6,2475,20130103,19000101093700
399,VX,2475,20130103,19000101093800
2119,DL,1020,20130103,19000101094100
3521,9E,740,20130103,19000101094900
4559,EV,569,20130103,19000101095100
135,B6,1074,20130103,19000101095300
711,AA,1389,20130103,19000101100000
1879,DL,1076,20130103,19000101100400
2285,DL,950,20130103,19000101100500
1004,B6,187,20130103,19000101101100
1305,B6,228,20130103,19000101101400
1526,UA,1068,20130103,19000101101600
1865,DL,2586,20130103,19000101101800
3815,EV,445,20130103,19000101102000
56,B6,266,20130103,19000101102400
4412,EV,550,20130103,19000101102800
548,UA,719,20130103,19000101103100
759,UA,997,20130103,19000101103400
2083,AA,1372,20130103,19000101103500
4294,EV,1134,20130103,19000101103800
11,VX,2586,20130103,19000101103800
589,UA,733,20130103,19000101103900
1889,DL,2422,20130103,19000101104200
1091,UA,1400,20130103,19000101104600
914,DL,1620,20130103,19000101104800
4537,EV,946,20130103,19000101105000
269,DL,760,20130103,19000101105300
983,B6,1010,20130103,19000101105600
517,B6,937,20130103,19000101105700
4691,EV,533,20130103,19000101110700
2143,DL,1089,20130103,19000101110900
4478,MQ,502,20130103,19000101111100
611,B6,828,20130103,19000101111300
181,B6,2446,20130103,19000101111400
258,UA,733,20130103,19000101112000
1643,UA,1605,20130103,19000101112400
1167,DL,1005,20130103,19000101112800
4364,EV,1092,20130103,19000101113500
1271,DL,1069,20130103,19000101113700
485,DL,746,20130103,19000101113700
3795,MQ,719,20130103,19000101113900
900,WN,2133,20130103,19000101114600
59,B6,1005,20130103,19000101114700
313,AA,733,20130103,19000101115200
341,UA,1065,20130103,19000101115300
553,B6,1068,20130103,19000101115400
2124,US,184,20130103,19000101115700
251,VX,2248,20130103,19000101115700
4411,EV,282,20130103,19000101120000
3792,MQ,213,20130103,19000101120600
5026,EV,488,20130103,19000101120700
766,WN,1605,20130103,19000101120700
2171,US,214,20130103,19000101120800
41,B6,944,20130103,19000101121400
430,UA,997,20130103,19000101121600
1597,UA,1726,20130103,19000101121900
1223,UA,2454,20130103,19000101122100
17,B6,1069,20130103,19000101123000
1718,UA,1400,20130103,19000101123500
1481,UA,1608,20130103,19000101123600
499,UA,2402,20130103,19000101123700
634,UA,1023,20130103,19000101124200
1174,B6,200,20130103,19000101124800
2343,DL,746,20130103,19000101125700
715,AA,1389,20130103,19000101125800
1847,DL,762,20130103,19000101125800
1573,DL,963,20130103,19000101125900
655,AA,1623,20130103,19000101130100
347,FL,762,20130103,19000101130300
57,B6,1028,20130103,19000101130700
4485,MQ,479,20130103,19000101130700
301,DL,1598,20130103,19000101131100
179,AA,2586,20130103,19000101131200
1765,DL,2586,20130103,19000101131200
4553,MQ,419,20130103,19000101131400
4087,EV,284,20130103,19000101131900
831,WN,169,20130103,19000101132700
4601,MQ,764,20130103,19000101132800
1277,UA,1605,20130103,19000101133000
1085,US,544,20130103,19000101133000
1903,DL,1047,20130103,19000101134000
3697,MQ,719,20130103,19000101134700
564,WN,738,20130103,19000101134700
4301,EV,416,20130103,19000101135000
66,B6,301,20130103,19000101135100
373,B6,1076,20130103,19000101135800
1140,UA,200,20130103,19000101135800
4158,EV,277,20130103,19000101141300
1519,UA,1634,20130103,19000101142100
695,DL,944,20130103,19000101142200
4090,EV,820,20130103,19000101142900
32,B6,264,20130103,19000101143000
4231,EV,212,20130103,19000101144300
133,B6,1074,20130103,19000101150000
1615,US,529,20130103,19000101150200
2174,DL,1990,20130103,19000101150300
4640,EV,533,20130103,19000101151100
1010,B6,187,20130103,19000101151600
4120,EV,282,20130103,19000101152200
743,AA,1389,20130103,19000101152700
930,DL,1076,20130103,19000101153100
348,FL,762,20130103,19000101153600
4434,EV,209,20130103,19000101154200
3728,MQ,719,20130103,19000101154600
781,DL,762,20130103,19000101154700
2041,AA,1089,20130103,19000101155000
4577,MQ,544,20130103,19000101155000
223,UA,200,20130103,19000101155000
428,UA,1416,20130103,19000101155400
315,DL,1598,20130103,19000101160300
4571,EV,284,20130103,19000101160300
411,VX,2475,20130103,19000101160900
2596,WN,1411,20130103,19000101161700
1819,DL,1020,20130103,19000101162300
4370,EV,628,20130103,19000101163400
1053,B6,340,20130103,19000101163600
4687,EV,569,20130103,19000101163800
525,B6,937,20130103,19000101164100
407,UA,1605,20130103,19000101164200
4357,9E,290,20130103,19000101164800
654,WN,2133,20130103,19000101164800
1580,UA,200,20130103,19000101165300
680,WN,711,20130103,19000101165700
1231,DL,502,20130103,19000101170200
431,B6,1047,20130103,19000101170500
3267,EV,284,20130103,19000101170600
4447,MQ,431,20130103,19000101171100
4326,EV,529,20130103,19000101171200
3719,9E,292,20130103,19000101171300
3523,9E,740,20130103,19000101171600
256,UA,719,20130103,19000101171900
4146,MQ,483,20130103,19000101172400
1618,UA,997,20130103,19000101172400
4576,EV,605,20130103,19000101172800
2347,DL,762,20130103,19000101173000
12,B6,209,20130103,19000101173300
1902,DL,1035,20130103,19000101173500
3689,9E,94,20130103,19000101173900
4415,MQ,431,20130103,19000101173900
347,B6,1041,20130103,19000101175400
2126,DL,2586,20130103,19000101175400
1175,UA,1068,20130103,19000101175400
3695,MQ,719,20130103,19000101175600
387,UA,2227,20130103,19000101180000
1452,UA,2454,20130103,19000101180100
4525,MQ,1147,20130103,19000101180200
551,UA,2565,20130103,19000101180300
4323,MQ,290,20130103,19000101180500
377,B6,1076,20130103,19000101181100
4622,MQ,764,20130103,19000101181200
1813,AA,944,20130103,19000101181300
3387,9E,427,20130103,19000101181700
1705,DL,1183,20130103,19000101182100
2231,DL,502,20130103,19000101182400
61,B6,1069,20130103,19000101182700
119,B6,1182,20130103,19000101182800
2079,DL,1076,20130103,19000101183200
4485,EV,416,20130103,19000101183300
705,B6,1598,20130103,19000101183800
471,UA,1504,20130103,19000101184600
630,UA,719,20130103,19000101184700
4540,MQ,502,20130103,19000101184900
63,B6,1005,20130103,19000101185500
5486,EV,335,20130103,19000101185500
1039,AA,1069,20130103,19000101185700
1473,DL,963,20130103,19000101185700
137,B6,1074,20130103,19000101185900
1447,US,544,20130103,19000101190400
4300,EV,277,20130103,19000101191100
4479,MQ,431,20130103,19000101191200
2377,DL,950,20130103,19000101191300
157,B6,944,20130103,19000101191500
185,B6,2446,20130103,19000101191700
1773,DL,1990,20130103,19000101192200
257,AA,2248,20130103,19000101192300
4705,EV,746,20130103,19000101192400
3325,9E,1391,20130103,19000101192500
1016,B6,187,20130103,19000101193200
27,VX,2586,20130103,19000101194700
763,AA,1389,20130103,19000101195300
4144,EV,569,20130103,19000101195800
773,AA,1389,20130103,19000101200100
985,B6,1010,20130103,19000101200100
2944,WN,738,20130103,19000101200900
145,AA,2446,20130103,19000101201000
413,VX,2475,20130103,19000101201300
1721,UA,2454,20130103,19000101201400
373,US,541,20130103,19000101201500
1066,WN,1411,20130103,19000101201500
706,DL,1521,20130103,19000101201600
3730,MQ,719,20130103,19000101201900
4321,EV,1092,20130103,19000101202300
4649,MQ,1020,20130103,19000101202300
163,B6,1005,20130103,19000101202400
